CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Nicola Scahill,Senior Analyst,2018-02-01,2018-04-26,2,Nicola Scahill
Nicola Schmidt,Parliamentary Intern,2025-01-16,2025-01-16,1,Nicola Schmidt
Nicolaos Xenos,Director,2015-09-21,2015-09-21,1,Nicolaos Xenos
Nicolas Arsenault,Unpaid Intern,2017-11-14,2017-11-14,1,Nicolas Arsenault
Nicolas Barbe,Senior Economist,2014-12-01,2024-01-30,8,Nicolas Barbe
Nicolas Best,Assistant,2015-03-17,2015-03-17,1,Nicolas Best
Nicolas Bouchard,Operations Advisor,2022-03-04,2023-11-02,9,"Nicolas  bouchard, Nicolas Bouchard, Nicolas Bouchard "
Nicolas Burbidge,Senior Director,2014-11-26,2016-07-21,2,Nicolas Burbidge
Nicolas Courville,Senior Regulatory Enforcement Officer,2015-12-04,2015-12-04,1,Nicolas Courville
Nicolas Daoust,Parliamentary Assistant,2018-05-10,2019-02-19,7,Nicolas Daoust
Nicolas Desrivieres,Senior Policy Analyst,2024-04-30,2024-04-30,1,Nicolas Desrivières
Nicolas Dufour,Member of Parliament,2010-10-05,2011-03-02,9,Nicolas Dufour
Nicolas Dupont,Constituency Assistant,2024-03-27,2024-09-10,5,"Nicolas  Dupont, Nicolas Dupont, Nicolas Dupont , nicolas Dupont"
Nicolas Fontaine,"Exercises Officer, CANSpOC",2022-01-20,2022-01-20,1,Nicolas Fontaine
Nicolas Gauthier,Deputy Director,2023-12-12,2024-02-05,2,Nicolas Gauthier
Nicolas Gilbert,Senior Epidemiologist,2020-08-25,2020-08-25,2,Nicolas Gilbert
Nicolas Gravel,"Director, Fund Investments",2017-11-03,2017-11-03,1,Nicolas Gravel
Nicolas Lavoie,Assistant Member of Parliament,2017-05-24,2017-10-13,5,"Nicolas Lavoie, nicolas lavoie"
Nicolas Lepage,Advisor,2022-06-20,2022-06-20,1,Nicolas LEPAGE
Nicolas Lesieur,Senior Trade Policy Officer,2022-11-30,2022-11-30,1,Nicolas Lesieur
Nicolas Marion,"Senior Director, Payments Policy",2009-02-05,2025-05-07,30,"Nicholas Marion, Nicolas Marion"
Nicolas Matte,Senior Policy Analyst,2022-03-18,2022-03-18,1,Nicolas Matte
Nicolas Mccandie Glustien,Associate Director,2020-02-06,2023-09-28,4,Nicolas McCandie Glustien
Nicolas Moreau,Associate Assistant Deputy Minister,2020-04-13,2024-07-10,48,"Nicolas  Moreau, Nicolas Moreau, nicolas Moreau"
Nicolas Nabaa,Director General,2022-12-15,2024-10-10,4,Nicolas Nabaa
Nicolas Palanque,Director,2020-05-07,2021-05-18,2,Nicolas Palanque
Nicolas Picard,Senior Policy Strategist,2023-08-31,2023-08-31,2,Nicolas Picard
Nicolas Pilon,Brigadier General,2016-12-14,2021-05-28,3,"Nicholas Pilon, Nicolas Pilon"
Nicolas Randall,Senior Policy Advisor,2024-03-13,2024-05-28,2,Nicolas Randall
Nicolas Raymond,Foreign Reserves Management,2012-06-20,2012-06-20,1,Nicolas Raymond
Nicolas Ruszkowski,Vice President,2021-02-12,2021-02-12,2,Nicolas Ruszkowski
Nicolas Seguin,Assistant,2012-06-11,2012-06-11,1,Nicolas Seguin
Nicolas Simard,Ambassador to the Republic of Mali,2025-02-05,2025-02-05,1,Nicolas Simard
Nicolas Verville,Manager,2024-05-09,2024-05-09,1,Nicolas Verville
Nicole Barbe,Senior Compliance Officer,2017-02-22,2017-02-22,1,Nicole Barbe
Nicole Barrafato,Staffer,2013-12-10,2013-12-10,1,Nicole Barrafato
Nicole Bouchard,Regional Director,2021-08-02,2024-02-08,2,"Nicole  Bouchard, Nicole Bouchard"
Nicole Bouchard-steeves,Associate Vice President,2018-07-13,2019-07-03,2,Nicole Bouchard-Steeves
Nicole Bourget,Assistant Deputy Minister,2008-07-11,2014-01-23,7,Nicole Bourget
Nicole Brouwer,Policy Analyst,2023-07-04,2023-11-02,3,Nicole Brouwer
Nicole Butcher,Director General,2024-04-03,2024-04-03,1,Nicole  Butcher
Nicole Charron,Senior Policy Advisor,2015-02-05,2016-10-16,2,Nicole Charron
Nicole Chin,Senior Program Analyst,2022-03-15,2022-03-15,1,Nicole Chin
Nicole Church,"Senior Manager, Client Relationships and Operations",2020-06-02,2020-06-02,1,Nicole Church
Nicole Chury,Junior Investment Analyst,2021-10-12,2023-11-09,10,"Nicole Churry, Nicole Chury"
Nicole Cote,Director General,2020-01-23,2024-11-19,63,Nicole Cote
Nicole Davidson,Director,2017-03-29,2024-07-31,5,"Nicole  Davidson, Nicole Davidson"
Nicole Demers,Member of Parliament,2010-09-28,2011-03-02,11,Nicole Demers
Nicole Deschenes,"Chief, Program Coordination and Outreach",2022-10-13,2022-10-13,1,Nicole Deschenes
Nicole Eaton,Senator,2010-10-05,2019-01-25,22,"Hon. Nicole Eaton, P.C., Nicole C. Eaton, Nicole Eaton"
Nicole Ellement,"Regional Advisor, Calgary",2024-09-25,2024-09-25,1,Nicole Ellement
Nicole Fortier,Briefing Officer,2018-10-10,2018-11-15,2,"Nicole Fortier, nicole fortier"
Nicole Frantz,Senior Strategic Advisor,2022-08-22,2022-08-31,2,"Nicole  Frantz, Nicole Frantz"
Nicole Fuhr,Manager,2021-05-05,2021-05-05,1,Nicole Fuhr
Nicole Gesnot,"Assistant Director, Program Manager",2013-09-16,2013-09-16,1,Nicole Gesnot
Nicole Giles,Senior Assistant Deputy Minister | Deputy Director,2015-12-11,2025-04-24,17,Nicole Giles
Nicole Girard,Legal Counsel,2015-02-05,2021-07-09,22,"Nicole F Girard, Nicole Girard"
Nicole Grabowski,Policy Advisor,2020-10-15,2020-10-15,1,Nicole Grabowski
Nicole Gratton,"Director General, Cloud Services Directorate",2018-04-30,2018-04-30,1,Nicole Gratton
Nicole Harron,Policy Advisor,2017-10-19,2017-10-19,1,Nicole Harron
Nicole Howe,Executive Director,2019-03-20,2024-11-19,18,"Nicole  Howe, Nicole Howe"
Nicole Hull,Director,2017-03-31,2017-03-31,1,Nicole Hull
Nicole Jauvin,Deputy Minister and President,2009-05-26,2011-03-25,5,Nicole Jauvin
Nicole Johnston,Senior Advisor,2023-10-03,2023-10-03,1,Nicole  Johnston
Nicole Knox,"Manager, Technical Services",2018-10-30,2023-11-07,12,Nicole Knox
Nicole L Bouchard-steeves,Acting Vice President,2018-03-09,2018-03-09,1,Nicole L Bouchard-Steeves
Nicole Ladouceur,Director General,2012-07-17,2013-09-25,2,Nicole Ladouceur
Nicole Leblanc,Director of Communications,2016-04-19,2016-04-19,1,Nicole LeBlanc
Nicole Leclerc,Procurement Advisor,2019-10-25,2019-10-25,1,Nicole Leclerc
Nicole Legault,Director,2016-02-02,2016-08-24,2,Nicole Legault
Nicole Lunstead,"Deputy Ombudsperson, Responsible Enterprise",2012-07-26,2024-06-17,3,"Nicole Lunstead, Nicole Lunstead "
Nicole Mann,Science Policy Analyst,2024-02-28,2024-02-28,1,Nicole  Mann
Nicole Mccutchen,"Director, Biodiversity Program",2024-11-06,2024-11-06,1,Nicole McCutchen
Nicole Mccutcheon,Regional Manager,2024-06-03,2024-06-03,1,Nicole McCutcheon
Nicole Mcdonald,Director,2017-03-22,2021-06-02,7,Nicole McDonald
Nicole Mckenzie,Senior Evaluation Officer,2022-03-03,2022-03-03,1,Nicole McKenzie
Nicole Michalewicz,Policy Advisor,2024-02-28,2024-02-28,1,Nicole Michalewicz
Nicole Mischuk,"Acting Manager, Lake Winnipeg Basin Program",2023-12-21,2025-06-11,9,Nicole Mischuk
Nicole Nel,"Acting Executive Regional Director, Issues and Program Management",2023-03-24,2024-05-17,2,"Nicole  Nel, Nicole Nel"
Nicole Nkunzimana,Trade Commissioner,2023-03-29,2023-03-29,1,Nicole Nkunzimana
Nicole Paradis,Policy Advisor Assistant,2015-03-09,2015-03-09,1,Nicole Paradis
Nicole Peters,Staffer,2017-05-29,2019-05-07,4,Nicole Peters
Nicole Picher,"Director, Constituency",2021-06-07,2023-12-18,4,"Nicole Picher, Nicole Piché"
Nicole Poulin,Deputy Director,2024-01-24,2024-01-24,1,Nicole Poulin
Nicole Power,Policy Advisor,2011-11-22,2011-11-22,1,Nicole Power
Nicole Salem,Personal and Scheduling Assistant,2009-02-03,2009-02-03,1,Nicole Salem
Nicole So,Advisor to the Director General,2023-10-06,2023-10-06,1,Nicole So
Nicole Thibodeau,Policy Advisor,2016-01-10,2016-02-02,2,Nicole Thibodeau
Nicole Tuczynski,Staffer,2016-04-27,2016-04-27,1,Nicole Tuczynski
Nicole Turcotte-cook,Policy Analyst,2020-08-24,2020-08-24,1,Nicole Turcotte-Cook
Nicole Uher,Deputy Director,2023-11-15,2023-11-15,1,Nicole Uher
Nicole Verlinden,Officer,2024-10-09,2025-01-20,2,Nicole Verlinden
Nicole Vigneault,Acting Director,2023-04-26,2023-05-02,2,Nicole Vigneault
Nicole Waldron,Member of Parliament,2018-05-17,2018-05-17,1,Nicole Waldron
Nicole Woodford,Legislative Assistant,2013-10-11,2017-03-23,2,Nicole Woodford
Nicole Wudrick,Staffer,2014-02-11,2014-02-11,1,Nicole Wudrick
Nicole Young,"Manager, Federal Community Housing Initiative",2020-07-07,2020-07-07,1,Nicole Young
Nicoletta D'arcangelo,Trade Commissioner,2024-10-29,2025-05-05,4,Nicoletta D'Arcangelo
Nidal Islam,Acting Deputy Director,2023-07-24,2024-08-29,12,Nidal Islam
Niel Bower,Assistant Secretary to Cabinet,2008-12-03,2008-12-03,1,Niel Bower
Nieuwoudt Gerrit,Director of Policy,2014-01-29,2014-01-29,1,Nieuwoudt Gerrit
Nigel Hannaford,"Manager, Speechwriting",2013-03-06,2014-12-18,4,Nigel Hannaford
Nigel Harrison,Manager,2018-03-29,2018-03-29,1,Nigel Harrison
Nigel Lloyd,Executive Vice President,2009-05-29,2009-05-29,1,Nigel Lloyd
Nigel Marshman,Senior Policy Advisor,2016-07-11,2018-01-24,23,"Nigel Marshman, Nigel Mashman"
Nigel Neale,"Senior Trade Commissioner, Consulate General of Canada",2019-02-19,2021-04-19,6,Nigel Neale
Nigel Selig,"Director, ESG Integration (Climate)",2024-12-12,2024-12-12,1,Nigel Selig
Nigel Stephens,Assistant Director,2014-06-10,2017-11-21,12,Nigel Stephens
Nigel Wright,Chief of Staff,2011-01-12,2013-05-15,67,"NIGEL WRIGHT, Nigel Wright"
Nihaal Khera,Constituency Assistant,2023-10-12,2023-10-12,1,Nihaal Khera
Nihal Sherif,"Senior Director, Negotiations and Operations",2016-01-08,2024-10-08,2,Nihal Sherif
Nik Zylstra,Policy Advisor,2012-06-12,2019-06-05,64,"Nik Zilstra, Nik Zulstra, Nik Zyistra, Nik Zylstra, Nik Zystra"
Niki Ashton,Member of Parliament,2009-03-31,2025-03-20,207,"NIki Ashton, Nik Ashton, Niki  Ashton, Niki Ashton, Niki Aston, Nikki Ashton, niki ashton"
Nikil Chande,Senior Director,2023-10-31,2024-10-22,2,Nikil Chande
Nikita Eriksen-hamel,Deputy Director,2021-02-08,2023-04-27,4,Nikita Eriksen-Hamel
Nikki Hipkin,Director of Operations,2021-03-18,2025-03-14,142,"Nikki  Hipkin, Nikki Hipkin, Nikki Hippkin, nikki hipkin"
Nikki Maier,Manager,2022-09-12,2022-09-12,1,Nikki  Maier
Nikki Mcnear,Health Facilities Officer,2024-08-15,2024-08-15,1,Nikki McNear
Niklaus Schwenker,Director of Communications,2010-08-31,2012-11-29,2,Niklaus Schwenker
Niko Fleming,Director,2018-02-12,2019-10-28,2,Niko Fleming
Nikola Bennet,Policy Advisor,2024-07-25,2024-07-25,1,Nikola Bennet
Nikola Borcic,Senior Investment Manager,2023-10-26,2024-07-04,7,"Nikola  Borcic, Nikola Borcic"
Nikola Brassard-dion,Policy Advisor,2022-09-20,2022-09-20,1,Nikola Brassard-Dion
Nikola Sydor-estable,Manager,2021-08-06,2021-08-06,1,Nikola Sydor-Estable
Nikolay Nikolov,"Deputy Head of Mission, Republic of Bulgaria",2024-05-28,2024-05-28,1,Nikolay  Nikolov
Nilani Logeswaran,Legislative Assistant,2016-07-22,2021-11-03,10,Nilani Logeswaran
Nilgiri Pearson,Special Assistant,2019-02-22,2019-02-22,1,Nilgiri Pearson
Niloo Boroun,Director of Policy,2024-05-29,2025-05-23,75,"Niloo  Boroun, Niloo Boroun, Niloo Voroun, niloo boroun"
Niloo Bouran,Director of Policy,2024-07-09,2024-07-09,1,Niloo  Bouran
Niloo Hojjati,Acting Director,2023-11-28,2023-11-28,1,Niloo Hojjati
Nilos S. Korodima,"Sector Specialist, Traceability",2022-04-25,2022-04-25,1,Nilos S. Korodima
Nils Petersen,Director General,2009-03-26,2009-03-26,1,Nils Petersen
Nimo Hussein,Constituency Assistant,2022-08-31,2022-08-31,1,Nimo Hussein
Nimra Noman,"Special Assistant, Policy",2021-05-10,2021-06-01,10,Nimra Noman
Nina Amrov,Staffer to Leader of the NDP,2017-06-05,2018-04-26,2,Nina Amrov
Nina Bigras,Senior Program Engineer,2024-12-03,2024-12-03,1,Nina Bigras
Nina Bouteldja,"Director, Issues and Stakeholder Management",2023-03-30,2025-02-19,33,"Nina  Bouteldja, Nina Bouteldja, Nina Boutelja"
Nina Chiarelli,Director of Communications,2010-08-25,2010-10-29,2,Nina Chiarelli
Nina Childs,Constituency Manager,2021-05-19,2021-05-19,1,Nina Childs
Nina Dube,Trade Commissioner,2024-06-19,2024-06-19,1,Nina Dube
Nina E Lothan,Senior Policy Advisor,2023-05-08,2023-05-08,1,Nina E Lothan
Nina Formanns,"Senior Advisor, Tax",2022-06-28,2022-06-28,1,Nina Formanns
Nina Forrest,Special Assistant,2018-08-02,2023-02-28,10," Nina  Forrest, Nina Forrest"
Nina Frid,Director General,2012-05-16,2016-01-28,25,"NINA FRID, Nina Frid, nina Frid"
Nina Gormanns,Tax Policy Officer,2017-07-14,2024-05-07,5,Nina Gormanns
Nina Grewal,Member of Parliament,2010-09-29,2015-09-14,55,"Nina Grewal, Nina Grewall, Nira Grewal"
Nina Huynh,Policy Analyst,2023-05-03,2023-05-03,1,Nina Huynh
Nina Lothian,Senior Policy Advisor,2022-01-18,2024-07-04,458,"Nina  Lothian, Nina E. Lothian, Nina Lothian"
Nina Nguyen,Constituency Assistant,2019-01-18,2019-01-18,1,Nina Nguyen
Nina Patel,"Director, CBSA Passenger Operations District, GTA Region",2017-03-24,2017-08-30,3,Nina Patel
Nina Sartor,Policy Advisor,2023-04-13,2025-03-11,94,"Nina  Sartor, Nina Sartor, nina Sartor"
Nina Tangri,"Minister, Red Tape Reduction",2021-08-23,2021-08-23,1,Nina Tangri
Ninu Forrest,Policy Advisor,2018-07-18,2023-07-17,232,"Ninu  Forrest , Ninu Forest, Ninu Forrest"
Niomi Trembley,Chief of Staff,2025-05-29,2025-05-29,1,Niomi Trembley
Nipun Vats,Assistant Deputy Minister,2016-12-08,2025-05-27,980,"Dr. Nipun Vats, Nipum Vats, Nipun  Vats, Nipun Vats, Nipun Vatts"
Nirmala Naidoo,Commissioner,2022-11-07,2025-02-10,9,Nirmala Naidoo
Nirojan Kulendrarajah,Sector Analyst,2021-03-23,2021-04-08,2,Nirojan Kulendrarajah
Niru Nithiananthan,Industry Analyst,2023-01-05,2023-02-07,2,Niru Nithiananthan
Nirushaa Senthilnathan,Senior Analyst,2020-09-22,2020-12-10,8,Nirushaa Senthilnathan
Nisa Tummon,Chief of Staff,2015-09-04,2024-10-29,11,"Nisa Tummon, Nisa Tummond"
Nisara Jiwani,Senior Analyst,2023-10-17,2025-02-04,3,Nisara Jiwani
Nishika Jardine,"Colonel, Veterans Ombud",2023-04-24,2023-04-24,1,Nishika Jardine
Nishma Kassam,"Acting Executive Advisor, Emerging Technologies",2024-04-29,2024-04-29,1,Nishma Kassam
Nishu Gulati,Director,2020-09-09,2023-12-01,2,Nishu Gulati
Nita Jolly,"Director, Integration",2017-09-08,2017-09-08,1,Nita Jolly
Niya Stoyanova,Policy Analyst,2024-05-03,2024-05-03,1,Niya Stoyanova
Niyi Lawuyi,Advisor to Director General,2020-12-16,2024-10-24,4,Niyi Lawuyi
N'kem Odita,Policy Analyst,2020-12-17,2020-12-17,1,N'kem Odita
Nnebe Nnedimma,Analyst,2021-07-14,2021-07-14,1,Nnebe Nnedimma
Noah Gould,Parliamentary Assistant,2022-01-11,2022-01-11,1,Noah Gould
Noah Kathen,Parliamentary Assistant,2024-08-08,2024-11-19,2,Noah Kathen
Noah Moser,"Director, Financial and Multiplatform Technology Analysis",2018-11-19,2019-10-16,3,Noah Moser
Noah Niznick,Staffer,2014-01-28,2014-06-04,5,Noah Niznick
Noble Christina,Senior Policy Advisor,2012-04-12,2012-04-12,1,Noble Christina
Nodin Nganji,Legislative Assistant,2022-10-28,2022-10-28,2,"Nodin Nganji, Nodin Nganji "
Noel A. Kinsella,Senator,2011-10-25,2012-01-31,2,"Noel A. Kinsella, Noella Kinsella"
Noel Burns,"Manager, Strategic Policy",2023-06-02,2023-06-02,1,Noel Burns
Noel Eichel,"Director, Official Languages Centre of Excellence",2022-04-29,2022-04-29,1,Noel Eichel
Noel Kinsella,Senator,2010-10-05,2014-11-20,19,"Hon. Noel Kinsella, Noel Kinsella, Noël Kinsella"
Noel Lachance,"Director, Technology Analysis Branch",2016-03-23,2016-03-23,1,Noel Lachance
Noel Waghorn,Senior Strategic Communications Advisor,2021-08-04,2021-08-04,1,Noel Waghorn
Noelia Brito,Advisor to the Director General,2021-07-22,2021-07-22,1,Noelia Brito
Noelle Grosse,Deputy Director,2023-06-28,2024-05-01,2,"Noelle Grosse, noelle grosse"
Noemie Dansereau-lavoie,Senior Advisor,2019-07-02,2021-11-19,157,"Noemie Dansereau-Lajoie, Noemie Dansereau-Lavoi, Noemie Dansereau-Lavoie, Noemie Dansereault-Lavoie, Noémi Dansereau-Lavoie, Noémie Danesereau-Lavoie, Noémie Danseareau-Lavoie, Noémie Danserau-Lavoie, Noémie Dansereau-Lajoie, Noémie Dansereau-Lavoie, Noémie Dansereau-Lavoie -, Noémie Dansereau-Lavoie, M.A., noémie Dansereau-Lavoie"
Noemie Fiset-tremblay,Director of Policy,2024-08-19,2025-06-09,67,"Noemi Fiset-Temblay, Noemie  Fiset-Tremblay, Noemie Fiset-Tremblay, Noemie Fiset-Tremblay , Noémie   Fiset-Tremblay, Noémie  Fiset-Tremblay, Noémie Fiset-Tremblay, Noémie fiset-tremblay, noemie Fiset-Tremblay"
Noemie Julien,Chief of Staff,2014-05-07,2021-11-18,16,"Noemi Julien, Noemie Julien, Noémi Julien, Noémie Julien"
Noemie Dansereau,Advisor,2020-05-13,2021-05-03,2,"Noemie Dansereault, Noémie Dansereau"
Noemie Dansereau Lavoie,Senior Advisor,2020-04-23,2021-04-27,5,Noémie Dansereau Lavoie
Noemie Feist-tremblay,Policy Advisor,2025-02-24,2025-02-24,1,Noemie Feist-Tremblay 
Noemie Fiest-tremblay,Acting Director,2024-10-22,2024-10-22,1,Noemie Fiest-Tremblay 
Noemie Fiset Tremblay,Senior Policy Advisor,2024-10-23,2024-10-23,1,Noemie Fiset Tremblay
Noemie Lavoie-dansereau,Policy Advisor,2020-01-30,2020-01-30,1,Noémie Lavoie-Dansereau
Noemie Rouillard,Researcher,2021-02-25,2021-02-25,1,Noemie Rouillard
Nola Wiebe,Senior Trade Policy Analyst,2017-09-27,2017-09-27,1,Nola Wiebe
Nolan Bauerle,Policy Advisor to Senator,2010-12-01,2013-02-14,3,Nolan Bauerle
Nolan Dsouza,Program and Policy Fellow,2022-04-25,2022-04-25,1,Nolan  D’Souza
Nolan Toscano,Legislative Assistant,2023-09-12,2024-07-23,8,"Nolan Toscano, nolan Toscano"
Nolan Wiebe,Senior Trade Policy Officer,2024-10-10,2024-10-10,1,Nolan Wiebe
Noma Sarai,Constituency Assistant to Member of Parliament,2019-01-16,2021-06-25,9,Noma Sarai
None None,,2010-05-31,2010-05-31,1,none none
Nonso Morah,Administrative and Media Assistant,2023-10-26,2023-10-26,1,Nonso Morah
Noor Sayed,Senior Business Officer,2023-07-10,2023-07-10,1,Noor Sayed
Nora Boudghene,Intern,2021-07-23,2021-07-23,4,Nora Boudghene
Nora Doerr-macewen,Manager,2024-07-31,2024-07-31,1,Nora Doerr-MacEwen
Nora Lee,"Chief, Nutrition Regulations and Standards Division",2015-01-16,2015-01-16,1,Nora Lee
Nora Robinson,Policy Analyst,2018-01-22,2024-02-27,2,Nora Robinson
Norah Holt,Senior Policy Advisor,2020-08-12,2020-08-12,1,Norah Holt
Norair Serengulian,Director of Community Relations,2020-06-04,2022-02-14,7,"Mr. Norair Serengulian, Norair Serenguilian, Norair Serengulian"
Norbert Driedger,Data Scientist,2022-01-19,2022-01-19,1,Norbert  Driedger
Norlock Rick,Member of Parliament,2012-02-16,2012-02-16,1,Norlock Rick
Norm Faulkner,Analyst,2010-11-25,2010-11-25,1,Norm Faulkner
Norm Mcintosh,Chief of Staff,2010-10-05,2011-08-04,3,"Norm MacIntosh, Norm McIntosh"
Norm Miller,Member of Parliament,2010-11-03,2010-11-03,1,Norm Miller
Norm Sheridan,Executive Director,2017-08-30,2017-08-30,1,Norm Sheridan
Norm Vocino,Deputy Chief of Staff,2008-07-23,2008-12-10,8,Norm Vocino
Norma Gonzales,"Senior Development Officer, Burkina Faso",2012-01-25,2012-01-25,1,Norma Gonzales
Norma Gonzalez,"Senior Development Officer | Gender WPS Advisor, PSOPs Policy Division",2018-05-01,2018-05-01,1,Norma Gonzalez
Norman Balfe,Brigadier General,2021-06-24,2021-06-24,1,Norman Balfe
Norman Doyle,Senator,2012-03-01,2019-05-15,51,"Hon. Norman Doyle, Norm Doyle, Norman Doyle, Norman E Doyle, Norman E. Doyle, Senator Norman Doyle, The Hon. Norman Doyle, The Hon. Norman E. Doyle, The Honourable Senator Norman Doyle"
Norman Mallory,"Director, Strategic SATCOM Plans",2015-01-26,2015-01-26,1,Norman Mallory
Norman Rosenblum,Scientific Director,2021-05-13,2021-05-13,1,Norman Rosenblum
Norman Tyler,Senior Regional Advisor,2024-01-16,2024-01-16,1,Norman  Tyler
Normand Gagne,"Colonel, A3 Fit Rdns",2013-08-13,2013-08-13,1,Normand Gagne
Normand Theberge,Political Advisor,2016-06-29,2016-06-29,1,Normand Théberge
Normandin Christine,Member of Parliament,2019-11-05,2019-11-05,1,Normandin Christine
Norris Tim,Director of Policy,2012-08-28,2012-08-28,1,Norris Tim
Nour Kechacha,Special Assistant to the Chief of Staff and Principal Secretary,2018-01-15,2018-01-22,3,"Nour Kechacha, Nour Kechcha"
Nour Rashid,Counsel,2024-04-03,2024-04-03,1,Nour Rashid
Noura El-khoury,Policy Planning and Performance Officer,2023-05-18,2023-05-18,1,Noura  El-Khoury
Noura Mansour,Legislative Assistant,2023-09-20,2024-05-28,3,Noura Mansour
Nouresh Raghubeer,Policy Advisor,2012-11-20,2013-05-09,3,"Naresh Raghubeer, Nouresh Raghubeer"
Nourhan Hegazy,Client Experience Branch,2017-03-31,2017-03-31,1,Nourhan Hegazy
Nowers Kathryn,Policy Advisor,2016-02-09,2016-02-09,1,Nowers Kathryn
Nuha Maisonneuve,Senior Program Officer,2025-03-05,2025-03-05,1,Nuha Maisonneuve
Nuhad Zoght,Director,2024-06-27,2024-06-27,1,Nuhad Zoght
Nurelle Mehta,Constituency Manager,2023-01-13,2023-01-13,1,Nurelle Mehta
Nurlan Karybekov,"Senior Advisor, Policy and Programs",2023-02-07,2023-02-07,1,Nurlan Karybekov
Nutan Behki,"Assistant Deputy Minister, Project Management and Delivery",2022-02-18,2025-03-13,9,Nutan Behki
Nycole Turmel,Member of Parliament,2011-06-18,2015-02-25,68,"Nicole Turmel, Nicole Turmel, M.P., Nycole Turmel, Nycole Turner"
Nycole Turmell,Leader,2011-11-14,2012-02-28,2,Nycole Turmell
Nyree St-denis,"Manager, Public Affairs",2014-02-20,2014-02-20,1,Nyree St-Denis
Nyssa Mcleod,Policy Analyst,2019-07-30,2019-07-30,1,Nyssa McLeod
