CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Anna Bodnar,Policy Advisor,2022-01-25,2025-03-13,185,"Ana Bodnar, Anna  Bodnar, Anna Bodnar, Anna bondar, anna bondar"
Ana Cejudo,Parliamentary Assistant,2024-04-26,2024-04-26,1,Ana Cejudo
Ana Collins,Special Assistant,2015-05-20,2016-05-03,2,Ana Collins
Ana Curic,Chief of Staff,2013-02-19,2014-06-17,21,"Ana Curic, Anna Curic"
Ana Fisher,Trade Commissioner,2022-06-10,2023-01-30,2,Ana Fisher
Ana Fjarczuk,Special Advisor,2018-07-05,2018-07-05,2,Ana Fjarczuk
Ana Fong-marquez,Advisor,2021-03-03,2021-03-03,1,Ana Fong-Marquez
Ana Fujarczuk,Special Assistant,2017-05-01,2019-01-22,33,"Ana Fujarckuk, Ana Fujarczuk"
Ana G. Renart,Director,2013-11-26,2013-11-26,1,Ana G. Renart
Ana Jankovic,Senior Investment Manager,2018-01-23,2024-01-12,9,"Ana  Jankovic , Ana Jankovic"
Ana Medina,Senior Business Officer,2023-01-12,2023-01-12,1,Ana Medina
Ana Minovici,Senior Policy Advisor,2024-11-27,2024-11-27,1,Ana Minovici
Ana Renart,Director General,2009-09-15,2025-02-10,50,"ANA RENART, Ana G Renart, Ana Renart"
Ana Saavedra,Executive Assistant,2023-12-19,2024-02-15,2,Ana Saavedra
Anabel Paulos,Senior Policy Advisor,2023-10-17,2023-11-28,2,Anabel Paulos
Anabelle Perron,Officer,2024-06-11,2024-06-11,1,Anabelle Perron
Anaelle Paradis,Assistant,2023-07-04,2024-01-31,2,Anaelle Paradis
Anahi Morales-hudon,Senior Policy Analyst,2023-05-10,2023-05-10,1,Anahi Morales-Hudon
Anahita Beladi,Assistant,2016-09-08,2016-09-08,1,Anahita Beladi
Anaida Galindo,Executive Assistant,2014-01-29,2014-04-09,3,Anaida Galindo
Anais Nouailles Mayeuer,Senior Policy Analyst,2020-04-28,2020-04-28,1,Anais Nouailles Mayeuer
Anais Thibodeau,Office Manager,2022-02-28,2022-10-07,2,"Anais  Thibodeau, Anais Thibodeau"
Analise Saavedra,Legislative Assistant,2023-10-03,2024-02-26,2,Analise Saavedra
Analise Saely,Senior Policy Advisor,2023-05-30,2023-05-30,1,Analise Saely
Anam Ijaz,Program Advisor,2024-09-05,2024-09-05,1,Anam Ijaz
Anamika Mona Nandy,Executive Director,2017-05-19,2019-09-18,2,Anamika Mona Nandy
Anamika Nandy,Director General,2017-04-11,2023-04-14,6,"Anamika   Nandy, Anamika Nandy"
Anand Anita,"Minister, Public Services and Procurement",2020-04-17,2021-02-23,2,Anand Anita
Anar Kassymova,Senior FPDS Officer,2022-03-28,2022-03-28,1,Anar Kassymova
Anar Mamdani,Acting Team Lead,2013-02-26,2013-02-26,1,Anar Mamdani
Anas Marwah,Legislative Assistant,2017-03-06,2017-03-06,1,Anas Marwah
Anastase Rulibikiye,Manager,2013-06-04,2013-06-04,1,Anastase Rulibikiye
Anatole Papadopoulous,Executive Director,2018-02-13,2018-02-13,1,Anatole Papadopoulous
Anchela Nadarajah,Financial Economist,2015-09-10,2016-03-31,2,Anchela Nadarajah
Andaleeb Qayyum,Senior Economist,2016-06-08,2024-09-18,3,Andaleeb Qayyum
Anders Rasmussen,"Policy Advisor, Office of the Leader of the Opposition",2013-05-14,2015-06-18,10,"ANDERS RASMUSSEN, Anders Ramussen, Anders Rasmussen"
Anders Rasmusson,Policy and Stakeholder Relations Officer,2013-03-15,2015-07-14,43,"Ander Rasmusson, Anders Rasmusson"
Anderson Oliver,Communications Advisor,2018-02-26,2018-02-26,1,Anderson Oliver
Andew Mackendrick,Director of Issues Management,2022-09-23,2022-09-23,1,Andew Mackendrick
Andie Habert,Issues Management and Parliamentary Advisor,2021-07-06,2025-05-30,24,"Andie  Habert, Andie  Habert , Andie Habert"
Andom Gebru,Senior Program Advisor,2018-11-29,2018-11-29,1,Andom Gebru
Andre Arbour,Director General,2011-11-18,2025-05-29,76,"Andre  Arbour , Andre Arbour, Andre arbour, André Arbour"
Andre Arsenault,Director,2015-06-03,2015-06-03,1,Andre Arsenault
Andre Arthur,Member of Parliament,2011-02-09,2011-02-09,1,André Arthur
Andre Bachand,Senior Advisor,2011-11-16,2013-07-30,91,"ANDRE BACHAND, Andre Bachand, André Bachand"
Andre Baril,Director General,2009-02-05,2023-04-25,18,"Andre Baril, Andre Baril "
Andre Beauchesne,Political Advisor,2024-03-12,2024-03-12,1,Andre Beauchesne
Andre Belelvance,Critic,2011-03-22,2011-03-22,1,Andre Belelvance
Andre Bellavance,Member of Parliament,2010-04-15,2015-02-03,64,"ANDRE BELLEVANCE, ANDRÉ BELLAVANCE, Andre Belavance, Andre Bellavance, Andre Belleavance, Andre Bellevance, Andrea Belevance, André Bellavance"
Andre Bernier,Director General,2011-11-23,2025-02-11,126,"Andre Bernier, Andre Bernier , André Bernier, andre bernier"
Andre Bissonnette,Advisor,2019-07-05,2019-07-12,2,André Bissonnette
Andre Boucher,Associate Head,2018-03-29,2020-12-10,9,"Andre Boucher, André Boucher"
Andre Caissy,Senior Policy Analyst,2024-05-22,2024-05-22,2,Andre Caissy
Andre Capaldi,"Special Assistant, Ontario Regional Affairs",2016-10-14,2019-10-25,15,"Andre Capaldi, André Capaldi"
Andre Charron,"Director General, Regional Operations",2016-11-29,2016-11-29,1,André Charron
Andre Chateauvert,Manager,2013-11-28,2013-11-28,1,Andre Chateauvert
Andre Demers,Brigadier General,2009-11-24,2023-08-14,4,Andre Demers
Andre Deschamps,"Chief of Staff, Air",2009-09-28,2012-02-23,6,"ANDRE DESCHAMPS, Andre Deschamps, André Deschamps"
Andre Deschamps Lgen,"Chief of Staff, Air",2010-03-25,2010-03-25,1,"André Deschamps, LGen"
Andre Downs,Chief Economist,2012-04-24,2017-03-07,3,"Andre Downs, André Downs"
Andre Drapeau,Regional Manager,2024-11-14,2024-11-14,1,Andre  Drapeau
Andre Fillion,Assistant Deputy Minister,2010-07-21,2021-02-09,79,"Andre FIllion, Andre Filion, Andre Fillion, André Filion, André Fillion"
Andre Forget,Photographer,2019-04-08,2019-04-08,1,Andre Forget
Andre Francois Giroux,Ambassador to Haiti,2022-02-21,2023-11-30,3,"Andre Francois  Giroux, Andre Francois Giroux, Andre François Giroux"
Andre Frenette,Director General,2016-06-23,2022-10-11,4,"Andre Frenette, André Frenette"
Andre Hannoush,Policy Advisor,2009-08-14,2015-06-30,125,"ANDRE HANNOUSH, Andre Hannouche, Andre Hannoush, André Hannoush"
Andre Hannuose,Assistant to the Honourable,2013-11-26,2013-11-26,1,Andre Hannuose
Andre Harvey,Commissioner,2008-09-16,2008-09-16,1,Andre Harvey
Andre Isabelle,Associate Vice President,2011-05-18,2014-09-29,4,"Andre Isabelle, André Isabelle"
Andre Lagace,"Director, International Materiel Cooperation",2009-05-26,2009-05-26,1,André Lagacé
Andre Lapointe,Assistant Deputy Minister,2009-08-11,2018-01-16,4,"Andre Lapointe, Andre Lapointe Assistant Deputy Minister, André Lapointe"
Andre Laroche,"Manager, Regulatory Solutions",2023-11-29,2023-11-29,1,Andre Laroche
Andre Leduc,Senior Policy Advisor,2009-09-09,2016-06-21,22,"Andre LeDuc, Andre Leduc, André Leduc"
Andre Loranger,Assistant Chief Statistician,2014-06-10,2025-02-04,26,"Andre Loranger, André Loranger"
Andre Moncion,Deputy Director,2015-08-14,2022-01-13,18,"Andre Moncion, André Moncion"
Andre Morency,Assistant Deputy Minister,2010-10-20,2013-07-21,7,Andre Morency
Andre Morin,Program Officer,2023-12-01,2024-01-26,3,Andre Morin
Andre Patry,"Senior Director, Economic Analysis and Revenue Allocation",2024-01-17,2024-01-17,1,André  Patry
Andre Piche,"Commissioner, Employers",2008-09-18,2009-08-18,6,"Andre Piche, André Piché"
Andre Poliquin,Unit Head,2016-08-09,2016-09-27,2,Andre Poliquin
Andre Pratte,Senator,2016-04-27,2019-02-20,62,"ANDRÉ PRATTE, Andre Pratt, Andre Pratte, Andre Pratté, André Pratte, Hon. Andre Pratte, The Honourable Senator André Pratte"
Andre Rancourt,Senior Program Officer,2021-08-11,2024-02-06,2,"Andre Rancourt, André Rancourt"
Andre Richer,"Manager, Modernization of Print Services",2015-06-03,2015-06-03,1,Andre Richer
Andre Scott,Economist,2021-11-02,2025-01-09,12,"Andre Scott, andre scott"
Andre Surprenant,"Senior Director, National Agribusiness and Agri-Food",2018-11-27,2019-02-01,2,André Surprenant
Andre Tremblay,Program Coordinator,2015-03-16,2015-03-16,1,Andre Tremblay
Andre Turgeion,Chief Information Officer,2013-04-25,2013-04-25,1,Andre Turgeion
Andre Turgeon,Chief Executive Officer,2016-06-23,2016-06-23,1,Andre Turgeon
Andre Valotaire,Senior Director,2014-02-12,2014-02-12,1,Andre Valotaire
Andre-alexandre Carter,Executive Director,2012-06-06,2025-03-31,19,"Andre-Alexandre Carter, André-Alexandre  Carter, André-Alexandre Carter"
Andre-lynn Halle,"Deputy Director, Communications",2017-10-31,2017-10-31,1,Andre-Lynn Halle
Andrea Adamson,Regional Regulatory Compliance and Enforcement Specialist,2022-08-15,2022-08-15,1,Andrea Adamson
Andrea Andrachuk,Director General,2022-07-22,2024-05-08,11,"Andrea  Andrachuk, Andrea Andrachuk"
Andrea Andreychuk,Senator,2014-02-13,2014-02-13,1,Andrea Andreychuk
Andrea Bass,Staffer,2021-03-01,2021-10-28,4,Andrea Bass
Andrea Bedard,Policy Analyst,2016-11-22,2017-11-21,2,Andrea Bedard
Andrea Bernier,Senior Specialist,2020-09-10,2022-06-30,2,Andrea Bernier
Andrea Budgell,"Acting Director, Regulatory, Legislative and Economic Affairs",2020-02-06,2023-11-14,11,Andrea Budgell
Andrea Campobasso,Director of Operations,2024-09-26,2024-09-26,1,Andrea Campobasso
Andrea Carey,Special Advisor,2020-11-23,2021-01-14,5,"Andrea Carey, andrea Carey"
Andrea Clarke,Assistant Deputy Minister,2021-04-23,2021-06-06,2,Andrea Clarke
Andrea Clements,Senior Trade Commissioner,2016-03-03,2024-12-02,3,"Andrea  Clements, Andrea Clements"
Andrea Currie,Acting Director,2023-02-07,2024-09-05,2,Andrea Currie
Andrea Cyr,Director General,2023-04-18,2025-01-29,7,"Andrea Cyr, Andrea Cyr , Andrea cyr"
Andrea Dann,Senior Program Officer,2023-07-10,2023-07-10,1,Andrea Dann
Andrea Desmarteau,Deputy Director,2015-10-06,2024-12-03,3,Andrea Desmarteau
Andrea Duncan,"Senior Analyst, Prairie and Northern Region",2012-12-17,2018-09-10,2,Andrea Duncan
Andrea Ellis,Veterinary Science Advisor to the OIE Delegate,2014-09-24,2022-05-03,7,"Andrea Ellis, Dr. Andrea Ellis"
Andrea Faubert,Policy Advisor,2017-02-09,2017-06-06,14,"Andra Faubert, Andrea Faubert"
Andrea Gilpin,Chief of Staff,2025-02-27,2025-02-27,1,Andrea  Gilpin
Andrea Guzzo Lehman,Policy Advisor,2019-04-30,2019-04-30,1,Andrea Guzzo Lehman
Andrea Herrera,Trade Commissioner,2022-05-31,2024-09-23,3,"Andrea  Herrera, Andrea Herrera"
Andrea Hill,Policy Analyst,2022-03-03,2022-03-03,1,Andrea Hill
Andrea Hook,Member of Parliament,2021-01-11,2021-01-11,1,Andrea Hook
Andrea Horn,Senior Regional Advisor,2022-06-22,2022-06-22,1,Andrea Horn
Andrea Horwarth,"Leader, NDP",2022-05-11,2022-05-11,1,andrea Horwarth
Andrea Horwath,Member of Parliament,2020-05-15,2020-05-15,1,Andrea Horwath
Andrea Howard,"Analyst, Social Development Policy",2010-08-23,2010-08-23,1,Andrea Howard
Andrea Howland,Advisor,2023-01-16,2023-01-16,1,Andrea Howland
Andrea Johnston,Assistant Deputy Minister,2016-03-09,2025-04-08,218,"Andrea  Johnston, Andrea Johhston, Andrea Johnson, Andrea Johnston, Andrea Johnston , Andrea Johnstone, Andrea johnson"
Andrea Kent,Senior Policy Advisor,2008-07-21,2009-01-14,9,Andrea Kent
Andrea Khanjin,"Director, Issues Management",2012-09-19,2015-03-11,4,Andrea Khanjin
Andrea Knight,Director,2017-08-09,2025-03-24,3,Andrea Knight
Andrea Lapoint,Official Events Officer,2016-02-08,2016-02-08,1,Andrea Lapoint
Andrea Lehman Guzzo,Staffer,2018-10-22,2018-10-22,1,Andrea Lehman Guzzo
Andrea Lyon,Deputy Minister,2009-10-20,2018-10-23,194,"ANDREA LYON, ANDREA LYONS, Andrea Lyon, Andrea Lyons, andrea Lyon"
Andrea Mcguigan,Policy Advisor,2009-03-10,2012-01-18,122,"ANDREA MCGUIGAN, Andrea MacGuigan, Andrea McGuigan, Andrea McGuiggan, Andrea Mcguigan"
Andrea Mandel Campbell,Deputy Chief of Staff to Minister Clement,2013-05-09,2013-05-09,1,Andrea Mandel Campbell
Andrea Mandel-campbell,Director of Communications,2012-08-02,2013-09-05,4,Andrea Mandel-Campbell
Andrea Matte,Strategic Communications,2022-09-21,2024-10-04,6,Andrea Matte
Andrea Mcburney,"Manager, Information, Engagement and Outreach, Benefits",2021-07-21,2021-07-21,1,Andrea McBurney
Andrea Mcdougall,Parliamentary Assistant,2010-09-28,2010-10-05,2,Andrea McDougall
Andrea Mcgee,Acting Manager | Senior Policy Advisor,2021-04-30,2024-04-18,3,"Andrea  McGee, Andrea McGee"
Andrea Mclandress,Regional Director,2019-12-11,2019-12-11,1,Andrea McLandress
Andrea Monahan,National Program Coordinator,2022-12-09,2022-12-09,1,Andrea Monahan
Andrea Moore,Advisor,2009-04-21,2009-04-21,1,Andrea Moore
Andrea Mugny,"Directorate, Committees",2023-06-16,2023-06-16,1,Andrea Mugny
Andrea Nellestyn,"Senior Advisor to the Assistant Deputy Minister, ISED",2023-03-07,2023-03-07,1,Andrea Nellestyn
Andrea Niklaus,"First Secretary, Political and Trade Affairs",2019-11-22,2019-11-22,1,Andrea Niklaus
Andrea Paine,"Director, Parliamentary Affairs",2008-07-02,2011-05-19,60,"Andre Paine, Andrea Paine, Andrea Payne"
Andrea Painne,Policy Advisor,2009-01-14,2009-01-14,1,Andrea Painne
Andrea Pierce,Policy Manager,2023-07-06,2023-07-06,2,Andrea Pierce
Andrea Podruski,"Manager, Research and Impact",2024-10-03,2024-10-03,1,Andrea Podruski
Andrea Popescu,Constituency Assistant,2020-07-16,2020-07-16,1,Andrea Popescu
Andrea Raper,Director,2020-07-13,2020-07-13,1,Andrea Raper
Andrea Reinke,Executive Assistant,2022-10-05,2024-10-24,5,"Andrea  Reinke, Andrea Reinke"
Andrea Reynoldson,Regional Executive Director,2024-03-06,2024-03-06,1,Andrea Reynoldson
Andrea Richer,Director of Communications,2010-09-08,2014-08-01,4,Andrea Richer
Andrea Rosen,Chief Compliance and Enforcement Officer,2010-05-26,2012-10-16,4,Andrea Rosen
Andrea Rousseau,Chief of Staff,2017-10-04,2025-03-05,5,"Andrea Rousseau, Andréa  Rousseau, Andréa Rousseau"
Andrea Sheridan-simzer,Senior Economist,2023-10-23,2023-10-23,1,Andrea Sheridan-Simzer
Andrea Simms-karp,Acting Manager,2022-02-10,2022-02-10,1,Andrea Simms-Karp
Andrea Smith,Senior Director,2024-03-13,2025-03-21,13,"Andrea  Smith, Andrea Smith"
Andrea Smorta,Prairies Regional Desk,2015-02-17,2015-02-17,1,Andrea Smorta
Andrea Smotra,"Director, Regional Affairs",2008-08-08,2015-05-26,40,"ANDREA SMOTRA, Andrea Smotra, Andrea smotra"
Andrea Stoppa,"Director, Parliamentary Affairs",2022-09-29,2025-03-20,12,"Andrea  Stoppa, Andrea Stoppa, andrea stoppa"
Andrea Tibbles,Trade Commissioner,2024-10-03,2024-10-03,1,Andrea Tibbles
Andrea Tirado Lecca,External Consultant,2019-10-22,2019-10-22,1,Andrea Tirado Lecca
Andrea Van Vugt,Chief of Staff,2012-02-02,2015-10-05,138,"ANDREA VAN VUGT, Andrea Van Vogt, Andrea Van Vught, Andrea Van Vughtf, Andrea Van Vugt, Andrea VanVugt, Andrea van Vogt, Andrea van Vught, Andrea van Vugt, Andrea vanVugt, Andrew Van Vagt, Andrew Van Vugt, andreann Vanvugt"
Andrea Villota,Investment Analyst,2023-01-20,2023-01-20,1,Andrea Villota
Andrea Waselnuk,Policy Advisor,2020-04-02,2021-04-08,9,"Andrea Waselnuk, Andrea Waselunk"
Andrea White,Senior Science Advisor,2020-11-24,2020-11-24,1,Andrea White
Andrea Yellow Horn,"Senior Regional Advisor, Prairies",2020-11-26,2022-06-22,36,"Andrea  Yellow Horn, Andrea Yellow Horn"
Andrea Yellowhorn,"Senior Regional Advisor, Prairies",2021-01-13,2022-02-17,3,Andrea Yellowhorn
Andrea Young,Special Assistant,2017-04-12,2017-04-13,2,Andrea Young
Andreanne Comeau-aube,"Acting Advisor, Community Relations",2019-05-03,2019-05-03,1,Andréanne Comeau-Aubé
Andreanne Larouche,Member of Parliament,2020-01-30,2025-03-24,154,"Andreanne  Larouche , Andreanne Larouche, Andréanne   Larouche , Andréanne Larouche, Andrée Anne Larouche"
Andreanne Leger,Deputy Director,2020-07-24,2022-06-02,5,"Andreanne Leger, Andréanne  Léger , Andréanne Léger"
Andreanne Nadeau,Senior Advisor and Economist,2021-10-14,2022-03-07,4,"Andreanne Nadeau, Andréanne Nadeau"
Andreanne Rosseau,Chief of Staff,2025-04-07,2025-04-07,1,Andréanne Rosseau
Andreanne Seguin,"Director, Constituency Office",2017-01-25,2017-08-22,9,Andréanne Séguin
Andreas Hofstaetter,Senior Policy Strategist,2022-03-17,2022-03-17,1,Andreas Hofstaetter
Andreas Hofstatter,"Manager, Sectoral Initiatives Program",2020-04-15,2020-04-15,1,Andreas Hofstatter
Andreas Weichart,Minister-Counsellor,2022-05-16,2022-07-08,3,Andreas Weichart
Andreas Weichert,Executive Director,2016-10-24,2017-10-03,2,Andreas Weichert
Andreas Weinchert,"Director, International Education",2016-08-17,2016-08-17,1,Andreas Weinchert
Andree Champagne,Senator,2010-05-03,2012-03-07,10,"Andree Champagne, Andrée Champagne"
Andree Chenard,Director,2020-04-21,2024-12-02,11,"Andree Chenard, Andrée  Chenard, Andrée  Chénard, Andrée Chenard"
Andree Cooligan,Ambassador to the Republic of Finland,2014-08-13,2014-08-15,3,Andree Cooligan
Andree Desjardin,Senior Director,2015-11-03,2018-09-26,2,"Andree Desjardin, Andree Desjardins"
Andree Mccracken,Deputy Director,2020-08-06,2025-05-22,18,"Andree McCracken, Andrée  McCracken, Andrée McCracken"
Andree Menard,"Director General, Musicaction",2010-05-11,2010-05-11,1,Andrée Ménard
Andree Miller,"Advisor, Office of the Acting Assistant Deputy Minister",2014-11-03,2014-11-03,1,Andrée Miller
Andree-anne Bonin,Senior Manager,2024-04-09,2024-04-09,1,Andrée-Anne Bonin
Andree-lyne Halle,Director of Outreach,2017-09-26,2022-05-06,18,"Andree-Lyne Halle, Andrée-Lyne  Hallé, Andrée-Lyne Hallé"
Andree-lyne Hallee,Director of Operations,2020-08-13,2020-09-14,2,"Andree-Lynn Halle, Andrée-Lyne Hallée"
Andreea Campobasso,Director of Issues Management,2024-08-28,2025-02-18,9,Andreea Campobasso
Andrei Grushman,Director,2016-02-04,2016-02-04,1,Andrei Grushman
Andrei Marinescu,Trade Policy Officer,2017-10-13,2018-07-04,8,"Andrei Marinescu, andrei marinescu"
Andres Acero,Parliamentary Assistant,2018-01-24,2018-01-24,1,Andres Acero
Andres Gallacher,"Policy Analyst, OCA",2022-10-14,2022-10-14,1,Andres Gallacher
Andrew Adams,Director,2012-02-28,2014-05-12,2,Andrew Adams
Andrew Atkinson,Manager,2016-05-10,2018-06-26,3,Andrew Atkinson
Andrew Aulthouse,"Desk Officer, Lebanon",2022-03-23,2022-03-23,1,Andrew Aulthouse
Andrew B. Wallace,Policy Advisor,2009-04-30,2009-04-30,1,Andrew B. Wallace
Andrew Beck,Director,2009-02-13,2024-04-29,10,"Andrew Beck, Andrew Black"
Andrew Bennett,Ambassador,2013-05-23,2016-03-22,9,Andrew Bennett
Andrew Benyon,Acting Assistant Deputy Minister,2014-06-03,2014-06-03,1,Andrew Benyon
Andrew Bernardo,Director of Policy,2011-08-15,2019-01-23,69,Andrew Bernardo
Andrew Bevan,Chief of Staff,2023-10-16,2024-11-12,409,"Andew Bevan, Andrew  Bevan, Andrew  Bevan , Andrew  Bezan, Andrew Beavan, Andrew Bevan, Andrew Bevan "
Andrew Beynon,Director General,2013-01-25,2015-07-15,11,Andrew Beynon
Andrew Bisson,"Director, Indigenous Relations and Reconciliation",2020-02-25,2021-07-20,38,Andrew Bisson
Andrew Blair,Legislative Assistant,2013-06-12,2013-06-12,1,Andrew Blair
Andrew Brander,Assistant,2012-03-07,2016-06-25,2,Andrew Brander
Andrew Brown,Assistant Deputy Minister,2014-01-29,2025-04-08,55,"ANDREW BROWN, Andrew  Brown, Andrew  Brown , Andrew Brown"
Andrew C. Miller,Parliamentary Affairs Advisor,2016-12-14,2016-12-14,1,Andrew C. Miller
Andrew Cameron,Analyst,2009-03-24,2009-03-31,2,Andrew Cameron
Andrew Campbel,Senior Executive Director,2016-01-19,2016-01-19,1,Andrew Campbel
Andrew Campbell,"Senior Vice President, Operations",2011-12-14,2024-12-02,93,"Andrew  Campbell , Andrew Campbell, andrew Campbell"
Andrew Cardozo,Senator,2022-12-07,2025-05-26,88,"Andrew  Cardozo, Andrew Cardoza, Andrew Cardozo, Hon. Andrew Cardozo , Sen. Andrew Cardozo, The Honourable Andrew  Cardozo , The Honourable Andrew Cardozo"
Andrew Carswell,Legal Officer,2022-10-11,2022-10-11,1,Andrew Carswell
Andrew Cash,Member of Parliament,2011-06-15,2015-04-28,85,"ANDREW CASH, Andrew Cash, Andrew Cash, M.P., andrew cash"
Andrew Castle,Assistant,2012-06-11,2012-06-11,1,Andrew Castle
Andrew Chisholm,Acting Director,2021-02-24,2024-10-29,6,"Andrew  Chisholm, Andrew  Chisholm , Andrew Chisholm"
Andrew Chouinard,Strategic Policy Advisor,2017-09-12,2025-03-07,75,"Andrew  Chouinard, Andrew Chouinard"
Andrew Clark,Director,2019-12-10,2019-12-10,1,Andrew Clark
Andrew Cole,Manager,2020-10-15,2023-09-15,2,Andrew Cole
Andrew Cook,"Associate Director General, Civil Aviation",2023-02-14,2023-02-14,1,Andrew Cook
Andrew Cooper,Special Assistant,2022-11-02,2023-06-08,25,"Andrew  Cooper, Andrew Cooper, andrew cooper"
Andrew Cowie,Staffer,2016-05-17,2022-04-26,12,Andrew Cowie
Andrew Currie,Executive Assistant,2009-12-08,2015-04-20,3,Andrew Currie
Andrew Dagenais,Acting Deputy Director,2010-06-10,2010-06-10,1,Andrew Dagenais
Andrew Davidson,Acting Director,2022-01-19,2022-01-19,1,Andrew Davidson
Andrew Dawe,Deputy Director,2013-05-29,2015-11-27,10,Andrew Dawe
Andrew Defazio,"Advisor, Flood Insurance",2023-05-09,2024-01-11,7,Andrew Defazio
Andrew Donelle,"Senior Director, Deferred Income Plans",2010-04-07,2024-08-15,44,"Andrew  Donelle, Andrew Donelle, andrew donelle"
Andrew Elgee,Arts Consultant,2017-11-01,2017-11-01,1,Andrew Elgee
Andrew Erskine,Parliamentary Secretary,2022-04-21,2022-11-03,13,"Andrew  Erskine, Andrew Erskine"
Andrew Evans,Policy Advisor,2024-09-24,2025-05-28,33,"Andrew  Evans , Andrew Evans, andrew evans"
Andrew Falcone,Senior Manager,2010-07-09,2021-09-24,4,Andrew Falcone
Andrew Faser,Executive Officer to the Deputy Minister,2019-03-04,2019-03-04,1,Andrew Faser
Andrew Fernandez,Assistant,2012-06-11,2012-06-11,1,Andrew Fernandez
Andrew Fillmore,Parliamentary Secretary,2020-12-01,2020-12-01,1,Andrew Fillmore
Andrew Francis,"Vice President, Finance",2024-05-01,2024-10-10,4,Andrew Francis
Andrew Fraser,Acting Assistant Deputy Minister,2010-10-25,2025-03-05,33,"ANdrew Fraser, Andrew  Fraser, Andrew Fraser"
Andrew Furey,Premier,2020-08-25,2022-05-17,3,Andrew Furey
Andrew Gauvreau,Industrial Policy Analyst,2016-08-09,2016-08-09,1,Andrew Gauvreau
Andrew Ghattas,Director,2020-07-20,2025-05-26,46,"Andrew  Ghattas , Andrew Ghattas"
Andrew Giallonardo,"Chief, Light-duty Regulations",2018-06-19,2025-03-24,7,Andrew Giallonardo
Andrew Gibson,Desk Officer,2015-11-24,2015-11-24,2,Andrew Gibson
Andrew Goddard,Policy Advisor,2022-05-20,2024-07-19,14,Andrew Goddard
Andrew Goldstein,Associate Assistant Deputy Minister,2016-08-26,2025-05-28,50,"Andrew  Goldstein, Andrew  Goldstein , Andrew Goldstein, Andrew goldstein, andrew Goldstein, andrew goldstein"
Andrew Goodridge,Chief of Staff,2020-03-06,2025-04-30,6,Andrew Goodridge
Andrew Gordon,Policy Advisor,2024-02-09,2024-10-08,2,Andrew Gordon
Andrew Green,Senior Policy Advisor,2022-04-13,2025-02-17,41,"Andrew  Green, Andrew Green, Andrew Green "
Andrew Griffin,Assistant,2012-06-11,2012-06-11,1,Andrew Griffin
Andrew Harris,Senior Policy Analyst,2025-04-09,2025-05-06,3,Andrew Harris
Andrew Haswell,Manager,2011-03-22,2022-03-24,4,"Andrew  Haswell, Andrew Haswell"
Andrew Heffernan,Staffer,2017-05-04,2017-05-04,1,Andrew Heffernan
Andrew Heisz,Director,2021-06-01,2024-05-13,2,Andrew Heisz
Andrew Hingston,Military Assistant,2021-06-02,2021-06-11,3,Andrew Hingston
Andrew Hogg,Parliamentary Assistant,2018-10-15,2018-10-15,1,Andrew Hogg
Andrew House,Chief of Staff,2008-07-23,2015-07-09,101,"Andrew House, andrew house"
Andrew Hurst,Director,2020-05-01,2024-03-26,4,Andrew Hurst
Andrew Ikeman,Constituency Assistant,2017-05-01,2019-05-31,33,Andrew Ikeman
Andrew James,Director,2020-02-05,2023-09-12,3,Andrew James
Andrew James Scheer,Member of Parliament,2019-10-25,2019-10-25,1,Andrew James Scheer
Andrew Jarvis,Director,2022-05-05,2022-05-05,1,Andrew Jarvis
Andrew Jayne,Chief of Staff,2018-06-26,2021-11-24,3,Andrew Jayne
Andrew Jillian,Policy Advisor,2011-01-13,2011-01-13,1,Andrew Jillian
Andrew Johnston,Director General,2021-06-03,2021-06-03,1,Andrew Johnston
Andrew Jones,Senior Investment Manager,2022-08-11,2023-10-30,18,Andrew Jones
Andrew Junop,Parliamentary Assistant,2023-05-12,2023-05-12,1,Andrew Junop
Andrew Kania,Member of Parliament,2010-09-27,2011-03-02,9,Andrew Kania
Andrew Kaplan-myrth,Policy Advisor,2011-11-29,2013-06-25,3,Andrew Kaplan-Myrth
Andrew Kavchak,"Trade Commissioner, National Contact Point for the OECD Guidelines",2012-05-28,2012-07-26,2,Andrew Kavchak
Andrew Kennedy,Senior Program Officer,2025-04-30,2025-04-30,1,Andrew Kennedy
Andrew Kenyon,Director General,2009-09-23,2013-01-29,7,Andrew Kenyon
Andrew Kirk,Senior Investment Manager,2023-07-07,2024-06-07,7,"Andrew  Kirk, Andrew Kirk"
Andrew Kitching,Legal Counsel,2019-08-13,2023-10-16,2,Andrew Kitching
Andrew Klain,Policy Analyst,2023-06-12,2023-06-12,2,Andrew Klain
Andrew Koolsbergen,Special Assistant,2013-11-21,2014-10-21,2,Andrew Koolsbergen
Andrew Kormylo,Deputy Director,2019-09-04,2019-09-04,1,Andrew Kormylo
Andrew Kriegler,Deputy Superintendent,2013-08-07,2014-08-14,16,"Andrew Kreigler, Andrew Kriegler"
Andrew Lawrence,Director,2017-08-29,2019-04-30,4,Andrew Lawrence
Andrew Lennox,Assistant Auditor General,2008-12-02,2009-11-23,12,Andrew Lennox
Andrew Liang,Policy Advisor,2023-02-07,2024-12-03,19,"Andrew  Liang, Andrew Lang, Andrew Leong, Andrew Liang"
