CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Eric Napier Strong,Executive Assistant,2020-12-18,2020-12-18,1,Eric Napier Strong
Eric Neudorf,"Manager, Advocacy",2020-11-16,2024-02-13,3,Eric Neudorf
Eric Nichol,Assistant,2022-01-21,2024-06-27,5,"Eric Nichol, eric Nichol, eric nichol"
Eric Nicol,"Regional Advisor, Ontario",2022-05-05,2025-02-28,22,"Eric Nicol, Eric Nicole, eric nicol, Éric Nicol"
Eric Nielsen,Senior Counsel,2018-12-17,2022-07-06,3,"Eric  Nielsen, Eric Nielsen"
Erin O'toole,Member of Parliament,2013-02-05,2023-06-14,436,"ERIN O'TOOLE, Eric O'Toole, Erin O'Toole, Erin O'Toole, MP, Erin O'toole, Erin OToole, Erin O’Toole, Hon. Erin O'Toole, Hon. Erin O’Toole, Honourable Erin  O'Toole , Honourable Erin O'Toole, The Hon. Erin O'Toole, The Honorable Erin O'Toole, The Honourable Erin O'Toole, The Honourable Erin O'Toole, P.C., The Honourable Erin O'Toole, P.C., M.P., erin o'toole"
Eric Parsons,Senior Director,2018-04-04,2019-07-18,3,Eric Parsons
Eric Pemberton,Senior Associate Deputy Minister,2024-08-08,2024-08-19,2,"Eric  Pemberton, Eric Pemberton "
Eric Petersson,"First Secretary, Academic Relations",2011-10-21,2011-10-21,1,Eric Petersson
Eric Pongs,Director of Portfolio Innovation,2023-05-12,2023-05-12,1,Eric Pongs
Eric Primeau,Project Manager,2022-08-30,2022-08-30,1,Eric Primeau
Eric Provencher,Auditor,2017-01-30,2017-01-30,1,Eric Provencher
Eric Rancourt,Assistant Chief Statistician,2023-03-03,2023-05-10,3,"Eric Rancourt, Eric Rancourt "
Eric Sabourin,Senior Investment Analyst,2022-09-08,2025-02-24,16,"Eric  Sabourin, Eric Sabourin"
Eric Sanacartier,"Director, Energy and Economics Analysis Division",2023-11-20,2023-11-20,1,Eric  Sanacartier 
Eric Sanscartier,Senior Director,2017-11-07,2025-05-21,19,"Eric  Sancartier, Eric Sanscartier, eric sanscartier, Éric Sanscartier"
Eric Santor,"Chief, International Economic Analysis",2013-09-27,2024-05-06,7,"Eric Santo, Eric Santor"
Eric Savard,Administrative Assistant,2022-06-03,2022-06-03,1,Éric Savard
Eric Sheik,"Director, Support Vehicle Program Management",2023-06-07,2023-06-07,1,Eric Sheik
Eric Siegel,Chief Executive Officer,2009-02-12,2009-05-26,4,"Eric Siegal, Eric Siegel"
Eric Slinn,Assistant Commissioner,2015-04-22,2020-09-24,2,Eric Slinn
Eric Smith,Director,2013-03-28,2025-02-20,71,"Eric  Smith, Eric Smith"
Eric Snow,Deputy Director,2017-06-06,2025-01-29,7,Eric Snow
Eric Souillac,Advisor,2017-02-03,2022-02-17,5,"Eric Souillac, Éric Souillac, Éric Souillar"
Eric St-amand,Advisor,2010-11-05,2024-10-24,2,"Eric St-Amand, Éric St-Amand"
Eric St-amant,Staffer,2017-05-02,2024-02-28,6,"Eric St-Amant, Éric St-Amant"
Eric St. Pierre,Member of Parliament,2025-05-17,2025-05-17,2,Eric St. Pierre
Eric Sutherland,"Executive Director, Pan-Canadian Health Data Strategy",2022-01-18,2022-09-08,3,Eric Sutherland
Eric Theis,Issues Manager,2014-05-17,2014-11-18,2,"Eric Theis, Eric Thies"
Eric Tremblay,Major General,2014-03-17,2014-03-17,1,Eric Tremblay
Eric Tuer,Director,2013-02-13,2016-05-03,5,Eric Tuer
Eric Vachon,Chief Financial Officer,2024-02-09,2024-09-17,6,"Eric  Vachon, Eric Vachon"
Eric Vandenberg,Brigadier General,2022-06-02,2022-06-02,1,Eric  Vandenberg
Erik Waddell,Senior Policy Advisor,2009-01-06,2012-04-12,78,"Eric Waddel, Eric Waddell, Erick Waddell, Erik Waddell, Erik Wadell, Érik Waddell"
Eric Walsh,Director General,2017-02-01,2021-06-28,5,Eric Walsh
Eric Ward,Policy Advisor,2009-06-24,2009-06-24,1,Eric Ward
Eric Widdowson,Competition Law Officer,2023-11-27,2023-11-27,1,Eric Widdowson
Eric-aime Patry,Manager,2020-11-02,2020-11-02,1,Eric-Aime Patry
Eric-antoine Menard,Director of Policy,2016-07-27,2016-07-27,1,Eric-Antoine Menard
Eric-pascal Ciaburro,Advisor,2020-05-27,2021-07-12,2,"Eric-Pascal Ciaburro, Éric-Pascal Ciaburro"
Erica Berg,Senior Policy Analyst,2017-12-04,2024-08-08,3,Erica Berg
Erica Da Silva Miranda,Policy Analyst,2024-05-29,2024-05-29,1,Erica Da Silva Miranda 
Erica Evely,Special Assistant Advisor,2024-06-19,2024-11-26,3,"Erica  Evely, Erica Evely"
Erica Fraser,Director,2024-10-30,2024-10-30,1,Erica Fraser
Erica Furtado,Director of Communications,2014-11-07,2014-11-07,1,Erica Furtado
Erica Hendry,Economist,2014-09-23,2017-06-02,8,Erica Hendry
Erica Johnson,Journalist,2017-03-29,2017-04-17,2,Erica Johnson
Erica Kohos,"Deputy Director, Indigenous, Intergovernmental and Stakeholder Affairs",2024-06-27,2024-09-19,3,"Erica  Kohos, Erica Kohos"
Erica Meekes,Director of Communications,2015-03-03,2015-03-03,1,Erica Meekes
Erica Pashley,"Senior Analyst, Patent Policy Directorate",2016-04-12,2016-04-12,1,Erica Pashley
Erica Robibero,Policy Analyst,2020-06-10,2023-06-13,4,Erica Robibero
Erica Spracklin,Constituency Assistant,2016-06-30,2016-08-02,2,Erica Spracklin
Erica Tao,"Acting Assistant Deputy Minister, Multiculturalism and Anti-Racism",2018-05-18,2025-04-08,3,"Erica  Tao , Erica Tao"
Erica Van Wyngaarden,"Special Assistant, Policy and Research",2014-03-18,2017-10-31,10,"Erica Van Wyngaarden, Erica van Wyngaarden"
Erica Wyngaarden,"Special Assistant, Policy and Research",2014-10-28,2014-10-28,1,Erica Wyngaarden
Erich Cripton,Advisor,2013-09-25,2013-09-25,2,Erich Cripton
Erich Harvey,Executive Assistant,2018-01-19,2020-03-25,11,Erich Harvey
Erick Saint-laurent,Regional Director,2016-03-30,2016-05-18,2,Érick Saint-Laurent
Erick St-laurent,Director General,2016-01-14,2016-06-22,2,Érick St-Laurent
Ericka Tulloch,Director,2024-11-18,2025-03-12,2,Ericka Tulloch
Ericka Van Egmond,Director,2024-11-18,2024-11-18,1,Ericka Van Egmond
Erik Allain,"Director, Lands",2020-02-06,2020-02-06,1,Erik Allain
Erik Anderson,Manager,2017-05-15,2017-05-15,1,Erik Anderson
Erik Bainbridge,Senior Policy Analyst,2023-05-08,2023-12-12,3,Erik Bainbridge
Erik Blache,Liaison,2016-08-11,2016-08-11,1,Erik Blache
Erik Brunet,Senior Analyst,2016-06-08,2016-06-08,1,Erik Brunet
Erik Carey,Legislative Assistant,2019-06-13,2019-06-13,1,Erik Carey
Erik Ens,"Director, Senior Policy",2024-01-29,2024-01-29,1,Erik Ens
Erik Furu,"Minister Counsellor, Deputy Head of Mission",2020-02-05,2020-02-05,1,Erik Furu
Erik Menna,Project Officer,2017-03-07,2017-03-07,1,Erik Menna
Erik Mistal,Parliamentary Secretary Assistant,2017-03-09,2018-05-29,15,Erik Mistal
Erik Mistral,Parliamentary Assistant,2017-05-09,2017-05-09,1,Erik Mistral
Erik N. Waddell,Senior Policy Advisor,2011-10-26,2011-10-26,1,Erik N. Waddell
Erik Nosaluk,"Special Assistant, Communications",2020-04-30,2024-02-29,8,"Erik  Nosaluk, Erik Nosaluk"
Erik Stenlund,Acting Director,2020-11-05,2024-05-22,4,"Erik  Stenlund , Erik Stenlund"
Erik Windfeld,Policy Analyst,2016-07-21,2019-05-01,2,Erik Windfeld
Erika Cook,Senior Project Leader,2023-05-11,2024-11-14,11,Erika Cook
Erika Kirsten-easton,"Director General, Communications",2017-05-29,2017-05-29,1,Erika Kirsten-Easton
Erika Korven,Policy Advisor,2023-02-21,2023-02-21,1,Erika Korven
Erika Lashbrook Knutson,Parliamentary Assistant,2017-12-12,2017-12-12,1,Erika Lashbrook Knutson
Erin Mcclelland,Parliamentary Secretary,2009-05-28,2010-11-29,9,"Erika McClelland, Erin McClelland"
Erika Nahm,"Director, Wellness Policy and Programs",2018-06-27,2018-06-27,1,Erika Nahm
Erika Shaw,Policy Analyst,2016-02-02,2017-05-17,5,Erika Shaw
Erika Taves,Acting Director,2024-05-13,2024-05-13,1,Erika Taves
Erika Uchmanowicz,Senior Policy Advisor,2019-05-21,2023-05-03,7,Erika Uchmanowicz
Erika Van Neste,Deputy Director,2017-05-16,2024-11-21,10,Erika Van Neste
Erika Wagner,Director General,2024-11-06,2024-11-06,1,Erika Wagner
Erika-kirsten Easton,"Chief Data Officer | Director General, Enterprise Service, Data and Architecture",2024-02-28,2025-03-10,5,"Erika-Kirsten  Easton, Erika-Kirsten Easton"
Erin Anderson,"Director, Parliamentary Affairs and Issues Management",2012-03-09,2014-09-03,9,Erin Anderson
Erin Bonokoski,"Deputy Director, Strategic Communications",2013-10-11,2014-03-27,4,"Erin Bonokoski, Erin Bronokowski"
Erin Brady,General Counsel,2024-04-03,2024-04-03,1,Erin Brady
Erin Bureau,Acting Deputy Director,2022-02-08,2022-02-08,1,Erin Bureau
Erin Cato,Senior Director,2023-07-26,2023-07-26,1,Erin Cato
Erin Cato (lamoureux,"Director, Document and Visa Policy",2022-08-09,2022-08-09,1,Erin Cato (Lamoureux)
Erin Cimino,Director General,2023-08-04,2024-07-10,3,Erin Cimino
Erin Connell,Director,2014-08-21,2024-12-10,12,"Erin  Connell, Erin Connell"
Erin Corneau,Manager,2024-10-30,2024-10-30,1,Erin Corneau
Erin Davidge,Trade Commissioner,2024-08-14,2024-08-14,1,Erin Davidge
Erin Down,No valid job title detected,2023-11-27,2023-11-27,1,Erin Down
Erin Elgersma,Legislative Assistant,2022-11-01,2024-04-10,5,Erin Elgersma
Erin Erin Obrien,"Assistant Deputy Minister, Fuels Sectors",2023-10-04,2023-10-04,1,Erin  Erin O’Brien
Erin Estey,Project Manager,2024-04-10,2024-04-10,1,Erin Estey
Erin Feeney,Director,2018-07-24,2018-07-24,1,Erin Feeney
Erin Filliter,Director of Communications,2010-05-12,2012-11-01,6,Erin Filliter
Erin Flagna,Director of Policy,2019-07-17,2019-07-17,1,Erin Flagna
Erin Flanagan,"Director, Climate, Energy and Regulatory Affairs",2018-02-28,2024-10-07,684,"Erin Flanagan, Erin Flanagin, Erin Flanegan, Erin Flangan, Erin Flannagan, Erin Flannigan, erin Flanagan, erin flanagan"
Erin Flanagan Erin Flanagan,Director of Policy,2019-04-23,2019-04-23,1,Erin Flanagan Erin Flanagan
Erin Fowler,Softwood Lumber Division,2015-06-17,2015-06-17,1,Erin Fowler
Erin Gillepsie,Director,2023-09-07,2024-10-09,4,"Erin Gillepsie, Erin Gillespie"
Erin Gilmer,"Manager, Legislative and Regulatory Affairs",2024-05-21,2024-05-21,1,Erin Gilmer
Erin Gorman,Policy Advisor,2013-05-14,2020-05-12,5,"ERIN GORMAN, Erin Gorman"
Erin Gregg,Assistant Deputy Minister,2022-10-25,2022-10-25,1,Erin Gregg
Erin Groulx,Director,2020-04-28,2020-04-28,1,Erin Groulx
Erin Groulz,"Chief, Client Services Unit",2013-11-29,2013-11-29,1,Erin Groulz
Erin Henry,Director General,2020-08-25,2025-02-25,6,Erin Henry
Erin Hetherington,Director,2022-06-29,2024-02-15,7,"Erin  Hetherington, Erin Heatherington, Erin Hetherington"
Erin Hunt,Director General,2019-07-17,2024-11-08,17,"Erin  Hunt, Erin  Hunt , Erin Hunt, Erin Hunt "
Erin Jackson,Deputy Director,2025-03-04,2025-03-04,2,Erin Jackson
Erin Koeing,Advisor to the Assistant Deputy Minister,2017-03-22,2017-03-22,2,Erin Koeing
Erin Krzyzanowski,Manager,2023-02-10,2023-02-10,1,Erin  Krzyzanowski
Erin Kumar,Acting Deputy Minister,2024-02-20,2024-03-27,2,Erin Kumar
Erin L Schock,"Acting Executive Director, Governance and Strategic Integration",2022-04-21,2022-06-15,2,Erin L Schock
Erin Landry,Director General,2017-10-24,2017-10-24,1,Erin Landry
Erin Lynch,Director General,2016-09-01,2025-06-03,75,"Erin  Lynch, Erin  Lynch , Erin Lynch"
Erin Malley,"Manager, Policy and Operations",2024-06-26,2024-06-26,1,Erin Malley
Erin Marchington,Senior Policy Advisor,2018-08-24,2018-08-24,1,Erin Marchington
Erin Mcdonald,"Director, Intake and Complaint Analysis",2019-01-23,2019-01-23,1,Erin McDonald
Erin Mckee,Western Newfoundland and Labrador Field Unit,2021-02-23,2021-02-23,1,Erin McKee
Erin Mclean,Senior Nutrition Advisor,2014-06-05,2014-08-08,4,Erin McLean
Erin Mclelland,Exempt Staff,2011-01-31,2011-01-31,1,Erin McLelland
Erin Mierdel,Policy Analyst,2023-10-17,2023-10-17,1,Erin Mierdel
Erin Miller,Senior Policy Advisor,2017-04-20,2017-04-20,1,Erin Miller
Erin Mostovac,Senior Director,2012-11-14,2013-05-07,3,Erin Mostovac
Erin O'brien,Assistant Deputy Minister,2011-11-02,2025-05-27,462,"Erin  O'Brien, Erin  O'Brien , Erin O'Brian, Erin O'Brien, Erin OBrien, Erin O’Brien"
Erin O'gorman,Assistant Deputy Minister,2012-09-27,2025-06-05,81,"Erin O'Gorman, Erin O’Gorman, Erin O’Gorman,"
Erin Pietrykowski,Senior Policy Advisor,2015-09-09,2015-09-18,2,Erin Pietrykowski
Erin Quevillon,Policy Advisor,2024-04-29,2024-11-20,14,"Erin  Quevillon, Erin Quevillon"
Erin Reid,Manager,2016-08-26,2016-08-26,1,Erin Reid
Erin Schock,Director General,2021-11-24,2023-12-12,8,Erin Schock
Erin Silsbe,Deputy Director,2019-05-23,2021-04-28,4,Erin Silsbe
Erin Ussery,Research Scientist,2020-10-20,2020-10-20,1,Erin Ussery
Erin Weir,Member of Parliament,2016-02-01,2019-05-27,74,"Erin Weir, Erin Weird"
Erin Wheal,Senior Policy Advisor,2016-08-22,2016-08-22,1,Erin Wheal
Erin Wilson,Senior Policy Advisor,2024-12-03,2025-04-09,2,Erin Wilson
Erin Woods,Issues Advisor,2023-10-31,2023-10-31,3,"Erin  Woods, Erin Woods"
Erin Yantzi,Policy Analyst,2022-04-04,2022-04-04,1,Erin Yantzi
Erle Lamothe,Policy Analyst,2022-11-08,2023-02-16,2,"Erle Lamothe, Erle Lamothe "
Ermias Kefelegn,Trade Commissioner,2022-07-18,2022-07-18,1,Ermias Kefelegn
Ermioni Tomaras,Parliamentary Affairs Advisor,2021-01-14,2021-01-14,1,Ermioni Tomaras
Ernest Loevinsohn,Director General,2009-10-30,2009-10-30,1,Ernest Loevinsohn
Ernie Briard,Acting President and CEO,2020-08-27,2020-08-27,1,Ernie Briard
Ernie Gladstone,"Executive Director, Indigenous Affairs",2012-10-05,2024-12-02,3,Ernie Gladstone
Ernie Hardeman,Member of Parliament,2019-01-07,2019-01-07,1,Ernie Hardeman
Ernie Hudson,Executive Assistant to Minister,2011-11-08,2011-11-08,1,Ernie Hudson
Ernie Klassen,Member of Parliament,2025-06-03,2025-06-03,1,Ernie Klassen
Ernie Tam,Policy Analyst,2021-08-05,2021-09-17,2,Ernie Tam
Erskine-smith Nathaniel,Member of Parliament,2020-09-16,2020-09-16,1,Erskine-Smith Nathaniel
Erwan Rieussec,"Coordinator, Indicators",2024-05-16,2024-05-16,1,Erwan Rieussec
Esha Tandon,Executive Assistant,2021-05-11,2021-05-11,1,Esha Tandon
Eshan Naik,Director of Policy,2021-02-24,2025-03-19,219,"Ehsan Naik, Ehsan Naik , Eshan  Naik, Eshan  Naik , Eshan Naik, Eshan Naik , Eshan Nalk"
Estela Henriquez,Executive Assistant,2020-03-04,2020-03-04,1,Estela Henriquez
Estelle Couture,National Manager,2023-12-20,2023-12-20,2,Estelle Couture
Esther Dusabe-richards,Senior Partnership Lead,2024-02-15,2024-02-15,1,Esther  Dusabe-Richards
Esther Fox,Senior Analyst,2017-02-07,2017-02-07,1,Esther Fox
Esther Richards,Senior Partnership Lead,2023-05-05,2023-05-05,1,Esther Richards
Esther Rubenstein,Manager,2011-08-29,2024-09-16,2,"Esther Rubenstein, Esther Rubenstein "
Esther Salvano,Director,2017-10-26,2017-12-12,3,Esther Salvano
Esther Stewart,Scheduler,2016-06-23,2017-04-05,4,Esther Stewart
Esther Yang,Senior Advisor,2023-03-17,2023-03-17,1,Esther Yang
Eszter Sipos,Policy Advisor to Parliamentary Secretary,2016-02-19,2016-05-31,12,Eszter Sipos
Etana Cain,Advisor,2011-11-29,2011-11-29,2,Etana Cain
Ethan Carley,Parliamentary Intern,2023-06-08,2023-06-08,1,Ethan Carley
Ethan Howieson,Policy and Economic Officer,2024-05-10,2024-05-23,2,Ethan Howieson
Ethan Kelly,Legislative Assistant,2024-01-29,2025-06-11,7,"Ethan  Kelly , Ethan Kelly"
Ethel Cochran,Senator,2011-10-27,2011-11-22,3,"Ethel Cochran, Ethel Cochrane, Ethel M. Cochrane"
Ethier Ghislain,Advisor,2015-01-12,2015-01-12,1,Ethier Ghislain
Etienne Arnoux Hebert,Staffer to Senator,2018-12-04,2018-12-04,1,Étienne Arnoux Hébert
Etienne Boisjoli,Senior Trade Policy Officer,2016-02-18,2025-02-26,9,Etienne Boisjoli
Etienne Couture,Parliamentary Assistant,2016-05-03,2016-09-26,12,"Etienne Couture, Étienne Couture"
Etienne Gabrysz-forget,Legislative Assistant,2015-02-26,2015-02-26,1,Etienne Gabrysz-Forget
Etienne Gerard,Vice President,2017-03-23,2017-03-23,1,Etienne Gerard
Etienne Giroux,Portfolio Manager,2015-08-18,2016-09-28,2,Etienne Giroux
Etienne Giroux-leveille,Senior Trader,2016-06-28,2016-06-28,1,Etienne Giroux-Leveille
Etienne Lapalme,Trade Commissioner,2018-02-06,2018-02-06,2,Etienne Lapalme
Etienne Lepage,Deputy Director,2022-10-24,2022-10-24,1,Etienne Lepage
Etienne Massie,Director General,2022-02-22,2022-02-22,1,Etienne Massie
Etienne Ouimette,Director General,2013-04-11,2019-12-19,5,Etienne Ouimette
Etienne Rainville,"Special Assistant, Parliamentary Affairs and Correspondence",2015-07-20,2015-07-20,1,Etienne Rainville
Etienne Rene Massie,"Director, Programs Division",2015-01-14,2015-02-18,2,Etienne Rene Massie
Etienne Savoie,Deputy Director,2017-03-14,2017-03-14,2,Etienne Savoie
Etienne Tremblay,Real Estate Project Officer,2020-11-23,2020-11-23,2,Étienne Tremblay
Etienne-rene Massi,Assistant Deputy Minister,2024-04-15,2024-10-28,2,"Etienne Rene-Massie, Étienne-René Massi"
Etienne-rene Massie,Director General,2013-11-13,2025-06-03,91,"Etienne-Rene  Massie, Etienne-Rene Massie, Etienne-René Massie, Etienne-Réne Massie, Etienne-rene Massie, Étienne-René  Massie, Étienne-René Massie"
Ettore Fiorani Denegri,Legislative Assistant,2018-12-04,2018-12-04,2,Ettore Fiorani Denegri
Eugene Bolduc,"Chief Engineer, Rail Safety Operations",2020-02-11,2020-02-11,1,Eugène Bolduc
Eugene Chown,"Director, Engineering Assets Portfolio",2016-09-19,2016-09-19,1,Eugene Chown
Eugene Filipovich,Senior Policy Analyst,2013-06-13,2013-06-13,1,Eugene Filipovich
Eugene Gourevitch,"Director, Performance and Impact Analysis",2024-12-04,2024-12-04,1,Eugene Gourevitch
Eugene Lang,Senator,2011-10-19,2011-10-19,1,Eugene Lang
Eugene Tso,Trade Policy Officer,2019-02-25,2025-02-27,3,Eugene Tso
Eugenia Perez Pena,"Trade Commissioner, Forestry and Wood Products and Mining",2023-11-05,2023-11-05,1,Eugenia Pérez Peña
Eugenia Roumeliotis,Chief of Staff,2022-06-06,2022-11-10,2,Eugenia Roumeliotis
Eulalie Touffet,Intern,2014-10-29,2014-10-29,1,"Eulalie Touffet,"
Eva Audy,Senior Economist,2023-04-13,2023-04-26,2,Eva Audy
Eva Berton,Senior Policy Advisor,2017-09-25,2023-07-05,11,"EVA BERTON, Eva Berton"
Eva Lazar,Executive Director,2023-06-15,2024-12-10,7,Eva Lazar
Eva Mcgrath,Policy Manager,2024-10-30,2024-10-30,1,Eva McGrath
Eva Nassif,Member of Parliament,2016-02-02,2019-04-04,95,"EVA NASSIF, Eva Nasif, Eva Nasiff, Eva Nassif, Evan Nassif, Éva Nassif"
Evan Baker,Policy Advisor,2008-07-07,2015-11-26,34,Evan Baker
Evan Brick,Operations Assistant,2023-09-26,2024-05-29,11,"Evan  Brick, Evan Brick"
Evan Buie,Trade Commissioner,2023-02-07,2023-02-07,1,Evan Buie
Evan Capeluck,Director,2018-10-23,2018-10-23,1,Evan Capeluck
Evan Cathcart,Parliamentary Affairs Advisor,2018-11-01,2021-01-07,7,Evan Cathcart
Evan Cinq-mars,Senior Advisor,2024-05-15,2024-05-15,1,Evan  Cinq-Mars
Evan Holt,Assistant,2020-08-21,2020-08-21,1,Evan Holt
Evan Lewis,Deputy Director,2016-11-24,2024-06-17,4,"Evan Lewis, Evan Lewis "
Evan Macintosh,"Counsellor, Climate and Energy",2025-01-21,2025-01-21,1,Evan MacIntosh
Evan Mackintosh,"Counsellor, Environment and Energy",2022-07-26,2024-03-18,3,"Evan Mackintosh, Evan Mackintosh "
Evan Sambasivam,Regional Advisor,2023-04-25,2024-05-03,24,"Evan  Sambasivam, Evan Sambasivam, Evan Sambasivam , Evan Sambassivam"
Evan Siddall,President and CEO,2013-03-06,2020-12-05,39,"Evan Siddal, Evan Siddall"
Evan Solomon,Minister,2025-05-15,2025-05-29,5,"Evan Soloman, Evan Solomon"
Evan Travers,Advisor,2016-04-04,2016-04-04,1,Evan Travers
Evan Wiseman,Executive Assistant,2016-10-05,2016-10-05,1,Evan Wiseman
Evangeline Ducas,Senior Policy Analyst,2024-11-07,2024-11-07,1,Evangeline Ducas
Eve Adams,Member of Parliament,2011-06-14,2015-05-05,74,"Eve Adams, Eve Adams, M.P."
Eve Giguere,"Deputy Director, Automotive, Infrastructure, Oil and Gas Sectors",2025-05-06,2025-05-06,1,Eve Giguere
Eve Grebert,Strategic Advisor,2024-07-17,2024-07-17,1,Eve Grebert
Eve-laurence Gasse,Researcher and Issue Coordinator,2018-08-22,2019-07-23,10,"Eve Laurence Gasse, Eve-Laurence Gasse, Ève-Laurence Gasse"
Eve Michaud,Member of Parliament,2012-06-03,2012-06-03,1,Eve Michaud
Eve Peclet,Member of Parliament,2011-08-16,2015-05-07,30,"Eva Peclet, Eve Peclet, Eve Péclet, Ève Peclet, Ève Péclet"
Eve-laurence C. Gasse,Researcher and Issue Coordinator,2018-11-26,2018-11-26,1,Ève-Laurence C. Gasse
Eve-marie Bordeleau,Regulatory Affairs Specialist,2022-03-03,2022-03-03,1,Eve-Marie Bordeleau
Eve-mary Thai Thi Lac,Member of Parliament,2010-10-26,2011-03-23,10,"Eve Marie Thai Thi Lac, Eve-Marie Thai Thi Lac, Eve-Mary Thai Thi Lac, Eve-Mary Thaï Thi Lac, Ève-Marie Thaï Thi Lac, Ève-Mary Thaï Thi Lac"
Evelia Manac'h,Deputy Director,2021-06-07,2021-11-30,3,Evelia Manac'h
Evelyn Dabire,Head of Cooperation | Head of Office,2025-03-31,2025-04-01,2,Evelyn  Dabire
Evelyn Dancey,Associate Assistant Deputy Minister,2013-06-06,2025-03-03,104,"Evelyn Dancey, Evelyn Daney"
Evelyn Dancy,Associate Deputy Minister,2017-05-01,2020-01-21,4,Evelyn Dancy
Evelyn Marcoux,Executive Director,2008-07-21,2008-08-11,2,Evelyn Marcoux
Evelyn Soo,Executive Director,2018-05-22,2024-11-21,14,"Evelyn Soo, Evelynn Soo"
Evelyne Coulombe,Advisor,2021-12-17,2025-04-02,2,Evelyne Coulombe
Evenlyn Chagnon,Senior Policy Analyst,2022-06-14,2022-06-16,2,Evenlyn Chagnon
Everett Palmer,Manager | Senior Policy Advisor,2017-04-04,2025-04-17,2,Everett Palmer
Everson Kaitlin,Policy Advisor,2015-02-05,2015-02-05,1,Everson Kaitlin
Ewa Madey,National Manager,2012-01-04,2012-01-04,1,Ewa Madey
Ewan Dunn,Staffer to Senator,2014-11-17,2023-11-07,11,Ewan Dunn
Excellency David Macnaughton,"Ambassador, Canada to the United States",2018-01-23,2018-01-23,1,His Excellency David MacNaughton
Excellency Julie Payette,Governor General of Canada,2018-11-26,2018-11-26,1,Her Excellency the Right Hon. Julie Payette
Excellency Kevin Vickers,"Ambassador, Canada to Ireland",2017-03-02,2017-03-02,1,His Excellency Kevin Vickers
Eyking Mark,Member of Parliament,2013-10-30,2018-11-08,2,Eyking Mark
Ezechiel Nana,Policy Advisor,2024-05-14,2024-09-05,4,"Ezechiel  Nana, Ezechiel Nana"
Ezio Di Emanuele,"Director, Ontario Region",2009-03-26,2009-03-26,1,Ezio Di Emanuele
