CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Brad Bass,"Coordinator, Environmental Programs",2021-06-08,2021-07-06,2,Brad Bass
Brad Boudreau,Policy Advisor,2022-05-04,2022-08-23,5,"Brad  Boudreau, Brad Boudreau"
Brad Butt,Member of Parliament,2011-06-14,2015-07-07,281,"BRAD BUTT, Brab Butt, Brad Butt, Brad Butt MP, Brad Butt Mp, Brad Butt, M.P., Brad Butts, Brian Butt, Mr. Brad Butt, M.P., brad butt"
Brad Callaghan,Associate Deputy Commissioner,2018-07-04,2024-10-31,3,"Brad Callaghan, Brad Callahan"
Brad Cline,Director,2014-12-03,2017-03-16,4,Brad Cline
Brad Fanos,Regional Manager,2016-04-11,2021-07-26,6,Brad Fanos
Brad Feasey,Senior Analyst and Manager,2014-05-20,2015-05-07,2,Brad Feasey
Brad Gover,"Director, Research and Development",2021-06-16,2021-06-16,1,Brad Gover
Brad Havixbeck,Trade Commissioner,2023-11-23,2023-11-23,1,Brad Havixbeck
Brad Jenkins,Analyst,2016-04-12,2016-04-12,1,Brad Jenkins
Brad Lattanzi,Special Assistant,2012-03-13,2015-06-16,41,Brad Lattanzi
Brad Lattanzi Lattanzi,Advisor,2014-11-19,2014-11-19,1,Brad Lattanzi Lattanzi
Brad Lavigne,Director,2011-06-18,2012-03-15,6,Brad Lavigne
Brad Little,Policy Advisor,2020-01-29,2021-11-18,8,Brad Little
Brad Mullen,Staffer,2019-02-07,2023-04-27,5,Brad Mullen
Brad Nazar,Policy Advisor,2012-04-04,2012-08-02,6,"Brad Nazar, Brad Nazur"
Brad Norwood,Senior Economist,2015-06-10,2023-05-09,4,Brad Norwood
Brad Parker,Legislative Affairs,2017-05-11,2017-05-11,1,Brad Parker
Brad Redekopp,Member of Parliament,2019-12-03,2025-02-25,253,"Brad  Redekopp, Brad  Redekopp , Brad Redekopp"
Brad Richard,Senior Science and Technology Advisor,2016-03-30,2025-04-30,3,Brad Richard
Brad Sweeney,"Head, Departmental Initiatives",2012-09-27,2013-09-18,5,Brad Sweeney
Brad Trost,Member of Parliament,2009-02-11,2019-05-27,225,"BRAD TROST, Brad Frost, Brad Trost, Brad Trost,, Bred Trost"
Brad Vaillancourt,Negotiations Manager,2024-09-04,2025-03-05,4,Brad Vaillancourt
Brad Vis,Member of Parliament,2011-12-01,2025-04-11,271,"Brad  Vis , Brad Vis, Brad Viss"
Brad Wassink,Manager,2022-08-04,2022-08-24,4,"Brad Wassink, brad Wassink"
Brad Weston,Parliamentary Assistant,2016-11-29,2018-02-26,5,Brad Weston
Brad Wood,"First Secretary, Commercial",2009-02-26,2017-12-06,3,Brad Wood
Bradd Lattanzi,Policy Advisor,2014-10-21,2014-10-21,1,Bradd Lattanzi
Braden Leslie,Legislative Assistant,2018-08-03,2018-08-03,1,Braden Leslie
Braden Mcmillan,Constituency Assistant,2018-03-06,2018-10-05,8,Braden McMillan
Bradley Bekkeheim,Member's Assistant,2023-01-11,2023-01-11,1,Bradley Bekkeheim
Bradley Bekkenheim,Legislative Assistant,2024-10-01,2024-10-01,1,Bradley Bekkenheim
Bradley Bennett,Pharmacist Consultant,2024-11-26,2024-11-26,1,Bradley Bennett
Bradley Boudreau,Policy Advisor,2022-03-08,2024-10-21,49,"Bradley  Boudreau, Bradley  Boudreau , Bradley Boudreau, Bradley Boudreault, bradley boudreau"
Bradley Callaghan,Assistant Deputy Commissioner,2019-07-05,2024-05-27,4,Bradley Callaghan
Bradley Goodyear,Director General,2017-10-25,2024-11-22,16,"Bradley  Goodyear, Bradley Goodyear, bradley goodyear"
Bradley Henstock,"Director, Parliamentary Affairs",2022-10-25,2025-02-13,11,Bradley Henstock
Bradley Lattanzi,"Policy Advisor, Science and Technology",2012-12-10,2015-06-26,45,"Bradley Latanzi, Bradley Lattanzi"
Bradley Little,Policy Advisor,2020-01-28,2024-06-10,14,Bradley Little
Bradley Mullen,Staffer,2018-11-07,2020-10-20,4,Bradley Mullen
Bradley Nazar,Policy Advisor and Parliamentary Affairs Advisor,2012-05-11,2012-09-14,3,Bradley Nazar
Bradley Redekopp,Member of Parliament,2021-01-26,2021-02-08,2,Bradley Redekopp
Bradley Trost,Member of Parliament,2010-09-22,2014-02-04,10,Bradley Trost
Bradley Vis,Parliamentary Assistant,2012-01-31,2022-11-01,10,Bradley Vis
Bradley Weston,Staffer,2018-11-20,2018-12-05,2,Bradley Weston
Brady Allin,"Manager, Infrastructure and Climate Change",2021-06-03,2022-06-02,2,Brady Allin
Brady Matthew,Senior Policy Advisor,2020-09-14,2021-01-28,3,Brady Matthew
Braedan De Bakker,Policy Advisor,2022-05-03,2022-09-28,6,"Braedan  de Bakker, Braedan de Bakker, Braeden  de Bekker"
Braeden Caley,Deputy Chief of Staff,2025-04-28,2025-04-28,1,Braeden Caley
Braedon Clark,Member of Parliament,2025-06-03,2025-06-03,1,Braedon Clark
Braid Peter,Member of Parliament,2011-11-01,2011-11-01,1,Braid Peter
Brain Jean,Parliamentary Secretary,2010-10-26,2010-10-26,1,Brain Jean
Bryan Mackay,Director of Policy,2021-03-25,2024-09-18,3,"Brain  MacKay, Bryan MacKay, Bryan Mackay"
Bram Abramson,"Commissioner, Ontario",2023-03-07,2025-01-29,23,"Bram  Abramson , Bram Abrahamson, Bram Abramson, Bram Abramson "
Bram Sepers,Chief of Staff,2011-07-18,2022-06-09,45,"Bram Sepers, Bram Spears, Bram Speers"
Bram Strain,Assistant Deputy Minister,2014-01-14,2015-02-10,4,Bram Strain
Bramwell Strain,Assistant Deputy Minister,2012-03-16,2016-01-15,6,Bramwell Strain
Branavi Raveendran,Staffer to Senator,2024-10-08,2024-10-08,1, Branavi  Raveendran   
Brandan Lowe,Senior Policy Advisor,2019-03-25,2019-03-25,1,Brandan Lowe
Brandan Parsley,Senior Advisor,2020-03-04,2020-03-05,2,Brandan Parsley
Brandan Rowe,Director of Policy,2016-07-06,2025-06-12,208,". Brandan Rowe, Brandan  Rowe, Brandan Rowe, Branden  Rowe, Brandon Rowe"
Branden Leslie,Member of Parliament,2013-09-13,2025-05-22,155,"Branden Leslie, Brandon Leslie, Brendan Leslie"
Branden Lesue,Legislative Assistant,2018-02-27,2018-02-27,1,Branden Lesue
Branden Nguyen,Director,2021-05-06,2021-05-06,1,Branden Nguyen
Brandon Baker,DNCS 5-6-6,2017-06-19,2017-06-19,1,Brandon Baker
Brandon Carte,Senior Policy Advisor,2020-11-05,2024-06-10,7,"Brandon  La Carte, Brandon La Carte"
Brandon Chakar,Administrative Officer,2023-08-03,2024-01-26,18,Brandon Chakar
Brandon Clim,Legislative Assistant,2016-11-29,2016-11-29,1,Brandon Clim
Brandon Geithner,Deputy Director,2022-11-02,2022-11-02,1,Brandon Geithner
Brandon Hawley,Parliamentary Assistant,2022-03-22,2022-03-22,1,Brandon Hawley
Brandon Lee,Director General,2016-06-06,2024-06-04,9,Brandon Lee
Brandon Pardy,Parliamentary Secretary,2016-06-16,2017-06-01,4,Brandon Pardy
Brandy Oliveira,Strategic Initiatives Officer,2019-07-18,2019-07-18,1,Brandy Oliveira
Brandy Schmidt,Parliamentary Assistant,2021-01-20,2021-03-05,3,Brandy Schmidt
Brandyn Hayes,"Special Assistant, Communications",2013-05-28,2013-05-28,1,Brandyn Hayes
Branka Pejcic-karapetrovic,Pharmaceutical Analyst,2015-07-29,2015-07-29,1,Branka Pejcic-Karapetrovic
Bratina Bob,Member of Parliament,2018-06-13,2018-06-13,1,Bratina Bob
Braydon Wilson,Senior Advisor,2014-04-23,2024-09-11,6,Braydon Wilson
Breanna Lee,Constituency Assistant,2021-06-22,2021-06-22,1,Breanna Lee
Breanna Walls,Program Officer,2024-06-03,2024-06-03,1,Breanna Walls
Brenna Walsh,"Policy Advisor, Atlantic",2024-01-23,2025-03-19,75,"Breanna Walsh, Brenna  Walsh, Brenna Walsh, brenna Walsh"
Breanne Kemp,Staffer,2014-11-07,2014-12-09,2,Breanne Kemp
Breitkreuz Gary,Member of Parliament,2012-04-25,2012-04-25,1,Breitkreuz Gary
Brenda Baxter,Assistant Deputy Minister,2017-12-20,2024-07-16,25,"Brenda  Baxter , Brenda Baxter"
Brenda Bugge,"Director, National Economic Accounts Division",2023-08-16,2023-08-16,1,Brenda Bugge
Brenda Dogbey,Chief Diversity Officer,2020-09-01,2023-11-13,2,Brenda Dogbey
Brenda Elliot,Executive Assistant,2014-10-07,2014-10-07,1,Brenda Elliot
Brenda Elliott,Staffer,2013-01-15,2013-03-07,2,Brenda Elliott
Brenda Hensler-hobbs,"Director General, Aviation Security",2012-10-03,2017-08-01,31,Brenda Hensler-Hobbs
Brenda Lepage,Assistant Deputy Minister,2013-12-05,2014-12-12,2,"Brenda LePage, Brenda Lepage"
Brenda Lucki,Commissioner,2020-09-29,2022-02-08,8,Brenda Lucki
Brenda Mccorquodale,Senior Director,2022-07-04,2023-09-26,2,Brenda McCorquodale
Brenda Mcintyre,Senior Policy Advisor,2009-07-09,2009-07-09,1,Brenda McIntyre
Brenda Page,Deputy Minister,2013-12-23,2013-12-23,1,Brenda Le Page
Brenda Price,Senior Policy Advisor,2017-05-30,2021-05-10,2,Brenda Price
Brenda Shanahan,Member of Parliament,2016-01-15,2024-10-29,104,"BRENDA SHANAHAN, Branda Shanahan, Branda Shannan, Brenda  Shanahan , Brenda Shanahan, Brenda Shanahan MP"
Brenda Tang,Acting Director,2012-05-02,2012-05-02,1,Brenda Tang
Brenda Wagle,"Senior Analyst, Stakeholder Relations",2023-10-31,2023-10-31,1,Brenda Wagle
Brenda Watkins,Director,2017-07-26,2017-11-30,3,Brenda Watkins
Brendan Carley,Managing Director,2014-02-07,2023-07-24,2,Brendan Carley
Brendan Carmichael,Senior Desk Officer,2024-05-10,2024-06-10,2,"Brendan  Carmichael, Brendan Carmichael"
Brendan Cook,Director General,2024-10-04,2025-05-29,3,Brendan Cook
Brendan Dunne,"Assistant Deputy Minister, Client Service Delivery and Management – National Defence and Policing Branch",2017-06-15,2023-09-12,10,"Brendan  Dunne, Brendan Dunne"
Brendan Edge,Legislative Assistant,2020-04-20,2023-10-24,3,"Brendan Edge, Brendan Edge "
Brendan Hanley,Member of Parliament,2021-11-19,2025-05-28,216,"Brendan  Hanley, Brendan  Hanley , Brendan Hanley, Brendan Hanley , brendan hanley"
Brendan Haveman,Ministerial Liaison Officer,2010-03-24,2018-11-05,2,Brendan Haveman
Brendan Haverman,Senior Policy Advisor,2017-09-06,2017-09-06,1,Brendan Haverman
Brendan Knight,Chief of Staff,2024-02-09,2024-12-04,4,"Brendan  Knight, Brendan Knight"
Brendan Macdonald,Junior Policy Analyst,2022-06-29,2022-06-29,1,Brendan Macdonald
Brendan Marshall,Executive Assistant,2009-01-10,2010-05-04,8,Brendan Marshall
Brendan Mcneill,Senior Policy Analyst,2016-01-08,2016-01-08,1,Brendan McNeill
Brendan Murphy,Deputy Director,2021-03-02,2022-05-17,7,Brendan Murphy
Brendan Parsley,Parliamentary Secretary,2020-03-25,2021-06-15,57,"Brendan Parsely, Brendan Parsley"
Brendan Reding,"Regional Director, Prairies",2023-12-20,2023-12-20,1,Brendan Reding
Brendan Rowe,Policy Advisor to Minister of Infrastructure,2019-02-21,2022-05-31,3,Brendan Rowe
Brendan Thompson,Economic Development Officer,2021-08-12,2021-10-21,2,Brendan Thompson
Brenden Reding,"Regional Director, IRAP",2018-06-28,2018-06-28,1,Brenden Reding
Brendon Graveline,Senior Program Analyst,2024-08-07,2024-08-07,1,Brendon Graveline
Brendon Legault,"Director, Parliamentary Affairs",2018-07-10,2025-02-06,6,"Brendon Legault, brendon legault"
Brenna Belland,Analyst,2022-08-30,2022-08-30,1,Brenna Belland
Brenna Furlong,Policy Analyst,2022-09-20,2022-09-20,1,Brenna Furlong
Brenna Macneil,"Director General, Strategic Integration",2022-08-11,2024-05-21,4,"Brenna MacNeil, Brenna MacNiel, Brenna Macneil"
Brenna Morgan,Junior Technical Advisor,2024-12-16,2024-12-16,1,Brenna Morgan
Brennan Graham,Policy Advisor,2022-06-21,2022-06-21,1,Brennan Graham
Brennan Young,Senior Director,2021-04-30,2021-04-30,1,Brennan Young
Brenne Young,"Director, Policy and Strategic Planning Division",2020-07-14,2020-07-20,2,Brenne Young
Brent Almond,"Director, Indigenous Taxation",2022-05-13,2022-05-13,2,Brent Almond
Brent Babcock,Senior Policy Advisor,2010-06-08,2012-06-18,86,"Brent Babcock, Brent Badcock"
Brent Bauer,Director,2017-05-18,2021-12-13,3,Brent Bauer
Brent Cotter,Senator,2020-07-13,2024-11-26,122,"Brent  Cotter, Brent Cotter, Brett Cotter"
Brent Cotter Cotter,Senator,2021-02-22,2021-02-22,1,Brent Cotter Cotter
Brent Court,General Manager,2011-03-28,2011-03-28,1,Brent Court
Brent Herbert Copley,Vice President,2014-05-06,2017-03-16,5,"Brent Herbert Copley, Brent Herbert-Cupley"
Brent Herbert-copley,Executive Vice President,2010-05-05,2021-06-11,60,"Brent Hebert-Copley, Brent Herbert-Copley"
Brent Homan,"Deputy Commissioner, Compliance",2010-04-20,2023-06-27,33,"Brent  Homan, Brent Hoffman, Brent Homan, Brent Homan "
Brent Johnston,"Director General, Digital Product Development, Delivery and Management",2021-02-19,2022-11-02,3,Brent Johnston
Brent Lawlor,Director,2021-03-10,2022-10-06,11,Brent Lawlor
Brent Mcroberts,Director General,2014-07-23,2014-07-23,1,Brent McRoberts
Brent Parker,Director,2016-01-08,2025-04-16,50,Brent Parker
Brent Patten,Director,2009-02-05,2009-04-28,2,Brent Patten
Brent Raicevic,Compliance Officer,2024-12-05,2024-12-05,1,Brent Raicevic
Brent Rathberger,Member of Parliament,2012-01-06,2013-01-21,2,"Brent Rathberger, Brent Rathburger"
Brent Rathgeber,Member of Parliament,2010-09-28,2015-06-03,76,"Brent Rathgeber, Brent Rathgerber"
Brent Roe,Executive Director,2011-08-25,2011-08-25,1,Brent Roe
Brent Rubeli,Project Engineer,2022-03-08,2022-03-08,1,Brent Rubeli
Brent Taylor,Manager,2021-04-01,2021-04-01,1,Brent Taylor
Brent Trowsse,Manager,2018-10-10,2018-10-10,1,Brent Trowsse
Brent Watson,Project Manager,2023-11-17,2023-11-17,1,Brent Watson
Brent Wilhelm,Policy Analyst,2021-07-07,2022-08-24,3,Brent Wilhelm
Brent Wilson,Deputy Director,2021-02-01,2021-02-01,1,Brent Wilson
Breton Cousins,Staffer,2016-04-18,2020-02-11,3,Breton Cousins
Breton Niddery,Senior Policy Analyst,2022-08-11,2024-08-15,2,Breton Niddery
Brett Aylward,Parliamentary Secretary,2018-06-05,2019-05-16,23,"Brett Alward, Brett Alyward, Brett Aylward"
Brett Capwell,Staffer,2022-05-24,2022-05-24,1,Brett Capwell
Brett Carlson,"Senior Special Assistant, Policy",2013-11-13,2015-03-13,15,Brett Carlson
Brett Dietrich,"Vice President, Partnerships and Promotions",2020-02-05,2020-05-08,4,Brett Dietrich
Brett Gilchrist,"Director, National Programs",2019-11-20,2025-05-01,18,"Brett Gilchrist, Brett Gilchristr"
Brett Hartley,Parliamentary Assistant,2023-10-24,2023-10-24,2,Brett Hartley
Brett Johnson,Policy Analyst,2022-09-21,2022-09-21,1,Brett Johnson
Brett Levitt,Manager,2025-02-11,2025-02-11,1,Brett Levitt
Brett Martin,Constituency Assistant,2022-03-22,2024-10-04,32,"Brett  Martin , Brett Martin"
Brett Maxwell,Director,2018-06-27,2024-10-15,8,Brett Maxwell
Brett Norton,Deputy Director,2022-02-08,2022-02-08,2,Brett Norton
Brett Shearing,Legislative Assistant,2016-10-04,2016-10-04,1,Brett Shearing
Brett Thalmann,"Director, Administration and Special Projects",2017-02-13,2021-05-14,6,"BRETT THALMANN, Brett Thalman, Brett Thalmann"
Brewster Michael,Minister's Office Staff,2023-02-24,2023-02-24,1,Brewster Michael
Brian A Farnand,Director,2017-05-01,2017-05-01,1,Brian A Farnand
Brian Ahier,"Acting Director General, ERHSD",2021-05-31,2021-07-27,2,Brian Ahier
Brian Aiken,"Chief Audit Executive, Assistant Deputy Minister",2010-12-06,2010-12-06,1,Brian Aiken
Brian Bohon,Exempt Staff,2010-11-25,2010-11-25,1,Brian Bohon
Brian Bohonicky,Platform Advisor,2010-11-01,2010-11-01,1,Brian Bohonicky
Brian Bohuncky,Director of Policy,2010-10-06,2010-10-06,2,Brian Bohuncky
Brian Bohunicky,Senior Advisor,2010-06-03,2019-08-15,81,"Brian Bohunicki, Brian Bohunicky"
Brian Bohunickly,"Director, Research, Office of the Leader of the Opposition",2010-05-20,2010-05-20,1,Brian Bohunickly
Brian Brennan,Deputy Commissioner,2021-03-08,2022-11-21,5,Brian Brennan
Brian Brian Bohunicky,"Director of Policy | Director, Liberal Research Bureau",2010-11-16,2010-11-16,1,Brian Brian Bohunicky
Brian Brian Mackay,Senior Policy Advisor,2022-05-16,2022-05-16,1,Brian Brian MacKay
Brian Chamberlain,Not Specified,2023-02-23,2023-05-18,4,Brian Chamberlain
Brian Clow,Deputy Chief of Staff,2011-02-16,2025-03-03,612,"BRIAN CLOW, Brian  Clow, Brian Chow, Brian Clow, Brian Clow , Brian Clowe, Brian Crow, brian clow"
Brian De Montmorency,DNCS 5-6-2,2015-12-09,2018-05-22,9,"Brian de Montmorency, Briand de Montmorency"
Brian De Montmournsey,DMSS 8-2-13,2011-04-27,2013-07-16,2,Brian de Montmournsey
Brian Demontmorency,LCMM,2014-06-26,2014-11-12,2,Brian deMontmorency
Brian Demontmourcey,DMSS 8-4-2,2011-02-08,2011-02-08,1,Brian deMontmourcey
Brian Demontmourncey,DNCS 5-6-2,2015-08-03,2015-08-03,1,Brian deMontmourncey
Brian Demontmournesey,DMSS 11-8-2,2012-08-29,2012-08-29,1,Brian deMontmournesey
Brian Derrah,Member's Assistant,2013-03-01,2013-03-21,2,Brian Derrah
Brian Douglas,Chair and Deputy Head,2019-01-25,2024-11-27,67,Brian Douglas
Brian Enerwien,Assistant Deputy Minister,2008-12-16,2008-12-16,1,Brian Enerwien
Brian Ernewein,Director General,2008-08-15,2020-11-20,246,"Brian Enewein, Brian Ernerwein, Brian Ernewein, brian ernewein"
Brian Ermewein,"Associate Assistant Deputy Minister, Legislation",2019-04-02,2019-04-02,1,Brian Ermewein
Brian Ernewin,Policy Advisor,2008-07-16,2008-07-16,1,Brian Ernewin
Brian Evans,Executive Vice President,2008-07-24,2012-12-12,50,"Brian Evans, DR BRIAN EVANS, Dr. Brian Evans"
Brian Ferguson,Assistant Deputy Minister,2010-09-01,2010-10-05,3,Brian Ferguson
Brian Fields,"Senior Policy Analyst, Business Frameworks and Taxation Policy",2009-03-24,2009-03-24,1,Brian Fields
Brian Francis,Senator,2019-02-05,2025-06-11,51,"Brian  Francis , Brian Francis, Senator Brian  Francis, The Honourable Brian  Francis, The Honourable Brian  Francis "
Brian Fuerst,Policy Analyst,2017-08-30,2018-02-21,3,Brian Fuerst
Brian Gear,Director General,2010-09-20,2014-04-09,13,"Brian Gear, brian gear"
Brian Gray,Assistant Deputy Minister,2008-10-29,2021-01-14,98,"Brain Gray, Brian Gray, Brian Grey, Brian grey, Dr. Brian Gray"
Brian Healy,Biologist,2023-10-26,2023-10-26,1,Brian Healy
Brian Hickey,Director General,2019-08-21,2024-10-02,31,"Brian  Hickey, Brian  Hickey , Brian Hickey, Brian Hickey "
Brian Innes,"Director, Parliamentary Affairs",2016-02-02,2016-02-02,1,Brian Innes
Brian Jean,Member of Parliament,2008-11-27,2013-12-04,163,"BRIAN JEAN, Brian Jean, Brian Jean MP, Mr. Brian Jean, brian jean"
Brian Kaufamnn,"Director, Parliamentary Affairs",2019-04-08,2019-04-08,1,Brian Kaufamnn
Brian Kaufmann,Senior Policy Advisor,2016-01-21,2021-10-19,257,"BRIAN KAUFMANN, Brian Kauffman, Brian Kauffmann, Brian Kaufman, Brian Kaufmann, Brian Koffman, Bryan Kaufmann, brian Kaufmann, brian kaufman, brian kaufmann"
Brian Keenan,Innovation Advisor,2020-09-22,2020-09-22,1,Brian Keenan
Brian Kelly,Special Advisor,2019-03-29,2019-06-06,2,Brian Kelly
Brian Koval,"Coordinator, Marine National Wildlife Area",2024-04-03,2024-04-03,1,Brian Koval
Brian Laghi,"Director, Parliamentary Affairs",2022-01-18,2023-02-15,8,"Brian  Laghi, Brian Laghi"
Brian Lester,"Assistant Director, Integrated Resource Management",2017-05-08,2019-04-03,3,Brian Lester
Brian Loma,Member of Parliament,2016-11-17,2016-11-17,1,Brian Loma
Brian Macdonald,Senior Policy Advisor,2008-08-05,2010-03-12,69,"BRIAN MACDONALD, Brian MacDonald, Brian Macdonald, Brian McDonald"
Brian Mackay,Senior Policy Advisor,2019-05-02,2025-06-11,673,"Brian  MacKay, Brian  MacKay , Brian  MacKay  , Brian  Mackay, Brian  McKay, Brian  McKay , Brian MacKay, Brian MacKay , Brian Mackay, Brian McKay, Brian Mckay, brian Mackay, brian mckay"
Brian Macleod,Special Assistant,2014-11-18,2014-11-18,1,Brian MacLeod
Brian Major,Acting Science Authority,2024-04-04,2024-11-15,2,"Brian  Major, Brian Major"
Brian Masse,Member of Parliament,2009-02-11,2025-03-05,557,"Brian  Masse, Brian Masse, Brian Masse, M.P., Brian Masses, Brian Massey, Brian Massé, Briane Masse, Mr. Brian Masse M.P."
Bryan May,Member of Parliament,2015-12-01,2025-02-28,496,"Brad May, Brian May, Bryan  May , Bryan May, brian May, bryan May, bryan may"
Brian Mccauley,Assistant Commissioner,2009-04-09,2013-12-02,26,"Brian MCCauley, Brian McAuley, Brian McCaulay, Brian McCauley"
Brian Mcgregor,Senior Policy Advisor,2022-08-10,2025-02-27,11,"Brian  McGregor, Brian McGregor, Brian McGregor "
Brian Mckenzie,Member of Parliament,2015-03-31,2015-03-31,1,brian McKenzie
Brian Mcshane,Innovation Officer,2021-04-14,2021-04-14,1,Brian McShane
Brian Moniz,Constituency Assistant,2024-10-04,2024-10-04,1,Brian Moniz
Brian Murphy,Member of Parliament,2009-11-17,2011-03-09,13,"Brian Murphy, Brian Murphy, M.P."
Brian Nesbitt,"Technical Leader, Engineering",2012-03-09,2012-03-09,1,Brian Nesbitt
Brian Oak,Consul General,2008-08-18,2008-08-18,1,Brian Oak
Brian Opitz,"Manager, Outreach and Partnerships",2009-12-18,2009-12-18,1,Brian Opitz
Brian Orrbine,Chief,2015-11-12,2017-08-10,4,Brian Orrbine
Brian Pagan,"Assistant Secretary, Expenditure Management",2011-03-08,2016-08-16,2,Brian Pagan
Brian Parker,Senior Policy Analyst,2017-11-21,2020-10-01,5,Brian Parker
Brian Parrott,Minister-Counselor and Senior Trade Commissioner,2014-03-25,2014-03-25,1,Brian Parrott
Brian Pebbles,Member of Parliament,2023-02-06,2023-02-06,1,Brian Pebbles
Brian Peebles,Policy Advisor,2022-02-15,2023-06-15,28,"Brian  Peebles, Brian  Peebles , Brian Peebles, brian Peebles "
Brian Peterson,Director,2019-04-09,2019-04-09,2,Brian Peterson
Brian Post,Advisor,2016-02-16,2024-03-18,3,"Brian  Post, Brian Post"
Brian Rae,"Director, Digital Operations and Transformation",2022-11-17,2022-11-17,1,Brian Rae
Brian Rattray,Deputy Director,2018-04-16,2020-11-26,9,Brian Rattray
Bryan Rourke,Director of Operations,2016-09-13,2024-12-14,101,"BRYAN ROURKE, Brian  Rourke  , Brian Rourke, Bryan   Rourke, Bryan  Rourke, Bryan ROURKE, Bryan Rourke, Bryan Rourque, bryan  rourke, bryan rourke"
Brian Santarpia,"Commander, Maritime Forces Atlantic",2022-06-28,2022-09-15,2,Brian Santarpia
Brian Saunders,"Acting Director, Public Prosecutions",2009-04-30,2009-04-30,1,Brian Saunders
Brian Scott Masse,Member of Parliament,2009-10-02,2009-10-02,1,Brian Scott Masse
Brian Shipley,"First Secretary, Trade Policy",2020-12-02,2020-12-02,1,Brian Shipley
Bryan Smith,Policy Advisor,2009-04-29,2023-12-20,65,"Brian  Smith, Brian Smith, Bryan Smith"
Brian Spurling,Director General,2011-09-30,2011-09-30,1,Brian Spurling
Brian St Louis,Parliamentary Assistant,2012-10-04,2013-05-02,3,Brian St Louis
Brian St-louis,Special Assistant,2012-10-17,2012-10-17,1,BRIAN ST-LOUIS
Brian St. Louis,Executive Assistant,2013-01-29,2013-05-09,3,"Brian St. Louis, Brian St.Louis"
Brian Stethem,"Field Operation Supervisor, Vancouver CFO",2021-04-14,2021-04-14,1,Brian Stethem
Brian Storseth,Member of Parliament,2010-04-01,2015-05-27,153,"Brian Storeseth, Brian Storseth, Brian Storseth, MP, Brian Stoseth, Bryan Storseth"
Brian Sundue,Senior Sector Development Officer,2008-11-04,2018-10-26,5,Brian Sundue
Brian T. Gray,Assistant Deputy Minister,2019-09-11,2019-09-11,1,Brian T. Gray
Brian Thilagarajah,Staffer,2019-06-20,2023-02-02,9,"Brian E Thilagarajah, Brian Thilagarajah, Brian Thilagatajah"
Brian Torgunrud,Senior Chief,2018-01-18,2018-01-18,1,Brian Torgunrud
Brian Torrie,Director General,2019-08-23,2021-07-28,3,Brian Torrie
Brian Underhill,Staffer,2012-02-13,2015-12-03,16,Brian Underhill
Brian Vockathaler,Economic Analyst,2020-04-21,2022-03-04,4," Brian Vockathaler, Brian Vockathaler"
Brian Young,Assistant Director,2023-12-13,2024-09-23,2,"Brian  Young , Brian Young"
Brianna Rector,Science and Technology Analyst,2024-01-19,2024-01-19,1,Brianna   Rector
Brianne Lamarche,"Director, Data Science and Analytics",2025-03-19,2025-03-19,1,Brianne Lamarche
Brianne Pierre,Constituency Assistant,2024-08-27,2024-08-27,1,Brianne La Pierre
Briaunna Coburn,Policy Analyst,2023-01-27,2023-01-27,1,Briaunna Coburn
Bridges,Policy Advisor,2011-09-13,2013-05-28,3,J.D. Bridges
Bridges John-david,"Special Assistant, Office of the Minister of National Revenue",2010-06-07,2010-06-07,1,Bridges John-David
Bridget Howe,Parliamentary Assistant to Kirsty Duncan,2017-10-11,2017-10-11,1,Bridget Howe
Bridgette Diogo,Vice President,2021-03-19,2021-03-19,1,Bridgette Diogo
Brien Benoit,Chairperson,2008-10-21,2008-10-31,9,"Brian Benoit, Brien Benoit, Dr. Brien Benoit"
Brigadier General Scott Clancy,"Director General, Air Readiness",2017-03-31,2017-03-31,1,Brigadier General Scott Clancy
Brigadier General Todd N. Balfe,"Special Advisor, Fighter Capability",2024-12-18,2024-12-18,1,Brigadier General Todd N. Balfe
Brigadier-general Ayotte,Chief of Staff,2021-04-07,2021-04-28,4,"Brigadier-General Ayotte, Brigadier-General C.C. Ayotte"
Brigette Belanger,Manager,2020-11-18,2020-11-18,1,Brigette Belanger
Brigita Gravitis-beck,Director General,2009-03-04,2013-02-05,8,"Brigita Gravitas-Beck, Brigita Gravitis-Beck"
Brigitte Brigitte,Member of Parliament,2016-04-20,2016-04-20,1,Brigitte Brigitte
Brigitte Diogio,Director of Operations,2009-09-17,2009-09-17,1,Brigitte Diogio
Brigitte Diogo,Associate Deputy Minister,2015-02-05,2025-03-20,63,"Bridgitte  Diogo, Brigitte Diogo"
Brigitte Dumond-filion,Policy Advisor,2022-04-20,2022-04-20,1,Brigitte Dumond-Filion
Brigitte Fortin,Assistant Deputy Minister,2013-05-09,2013-05-09,1,Brigitte Fortin
Brigitte Gibson,"Regional Director General, Prairies and North",2024-05-28,2024-09-25,2,Brigitte Gibson
Brigitte Goulard,Deputy Commissioner,2014-04-22,2018-11-26,105,Brigitte Goulard
Brigitte Joly,Director General,2019-02-20,2024-07-22,27,Brigitte Joly
Brigitte Legault,Director,2010-10-26,2024-10-29,6,Brigitte Legault
Brigitte Leuke,Director,2014-11-17,2014-11-17,1,Brigitte Leuke
Brigitte Levesque,NMSO Team,2015-11-11,2015-11-11,1,Brigitte Levesque
