comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
567587,2023-05-02,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
570330,2023-05-03,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
565854,2023-05-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
569649,2023-05-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
566926,2023-05-16,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
568722,2023-05-29,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
570153,2023-05-29,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
567207,2023-05-30,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
568918,2023-05-30,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
569793,2023-06-01,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
572001,2023-06-08,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
573367,2023-06-15,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
571434,2023-06-29,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
574763,2023-07-25,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
578730,2023-09-11,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
577330,2023-09-27,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
578240,2023-09-27,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
577376,2023-09-28,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
580023,2023-09-28,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
583651,2023-10-03,Lindsay Mathyssen,"Deputy House Leader | Critic, National Defence | Deputy Critic, Women and Gender Equality",1,Lindsay Mathyssen,"Deputy House Leader | Critic, National Defence | Deputy Critic, Women and Gender Equality",Lindsay Mathyssen,Member of Parliament
579896,2023-10-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
579553,2023-10-16,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
582620,2023-10-16,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
580570,2023-10-30,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
586343,2023-11-06,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
585740,2023-11-07,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
584593,2023-11-08,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
589348,2023-11-22,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
585379,2023-11-23,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
588016,2023-11-23,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
587610,2023-11-28,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
592767,2024-01-15,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
592768,2024-01-16,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
592770,2024-01-17,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
592771,2024-01-18,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
593715,2024-01-24,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
595721,2024-02-06,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
595723,2024-02-06,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
597052,2024-02-06,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
597492,2024-02-06,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
595485,2024-02-09,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
595131,2024-02-27,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
594607,2024-02-28,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
601677,2024-04-30,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
606337,2024-05-02,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
605437,2024-05-17,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
605438,2024-05-17,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
605575,2024-05-27,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
606251,2024-05-28,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
606980,2024-05-28,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
607126,2024-05-30,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
609602,2024-06-07,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
606989,2024-06-11,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
611371,2024-06-18,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
613900,2024-08-12,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
623209,2024-10-02,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
629648,2024-10-21,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
620208,2024-10-22,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
620243,2024-11-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
623712,2024-11-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
625204,2024-11-05,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
629860,2024-11-26,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
629185,2024-12-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
629391,2024-12-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
629392,2024-12-04,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
629964,2025-01-17,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
634347,2025-03-18,Lindsay Mathyssen,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
536605,2022-06-02,Lindsay Mathyssen ,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
560245,2023-03-06,Lindsay Mathyssen ,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
462992,2020-01-21,LINDSAY MATHYSSEN,"Deputy Whip, New Democratic Party",1,Lindsay Mathyssen,"Deputy Whip, New Democratic Party",Lindsay Mathyssen,Member of Parliament
529228,2022-03-03,LINDSAY MATHYSSEN,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
526680,2022-02-16,Lindsay Mathyssen MP,Member of Parliament,1,Lindsay Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
614599,2024-08-08,Lindsay Mell,Senior Policy Advisor,1,Lindsay Mell,Senior Policy Advisor,Lindsay Mell,Senior Policy Advisor
474314,2020-06-02,Lindsay Neeley,"Director, Housing Solutions for Indigenous and the North",1,Lindsay Neeley,"Director, Housing Solutions for Indigenous and the North",Lindsay Neeley,"Director, Policy Foresight"
600566,2024-03-15,Lindsay Neeley,"Director, Policy Foresight",1,Lindsay Neeley,"Director, Policy Foresight",Lindsay Neeley,"Director, Policy Foresight"
532443,2022-04-28,Lindsay  Noad,"Director General, Transformation",1,Lindsay Noad,"Director General, Transformation",Lindsay Noad,Director
357612,2015-06-05,Lindsay Noad,Acting Director,1,Lindsay Noad,Acting Director,Lindsay Noad,Director
380302,2016-06-23,Lindsay Noad,Director,1,Lindsay Noad,Director,Lindsay Noad,Director
423137,2018-03-08,Lindsay Noad,Director,1,Lindsay Noad,Director,Lindsay Noad,Director
424564,2018-04-09,Lindsay Noad,Director,1,Lindsay Noad,Director,Lindsay Noad,Director
428901,2018-05-14,Lindsay Noad,"Director, Special Advisor, AMR",1,Lindsay Noad,"Director, Special Advisor, AMR",Lindsay Noad,Director
522953,2022-01-20,Lindsay Noad,Director General,1,Lindsay Noad,Director General,Lindsay Noad,Director
531731,2022-04-22,Lindsay Noad,Director,1,Lindsay Noad,Director,Lindsay Noad,Director
533672,2022-05-31,Lindsay Noad,Director General,1,Lindsay Noad,Director General,Lindsay Noad,Director
548444,2022-11-25,Lindsay Noad,"Director General, PMRA Transformation",1,Lindsay Noad,"Director General, PMRA Transformation",Lindsay Noad,Director
574150,2023-07-06,Lindsay Noad,Director General,1,Lindsay Noad,Director General,Lindsay Noad,Director
608303,2024-05-07,Lindsay Noad ,Senior Director General,1,Lindsay Noad,Senior Director General,Lindsay Noad,Director
513575,2021-08-13,Lindsay Pratt,"Manager, Quality Management and Verification",1,Lindsay Pratt,"Manager, Quality Management and Verification",Lindsay Pratt,"Manager, Quality Management and Verification"
399057,2017-03-31,Lindsay Raymound,Director,1,Lindsay Raymound,Director,Lindsay Raymound,Director
498182,2021-02-16,Lindsay Robles,"Associate Director, Economic Affairs",1,Lindsay Robles,"Associate Director, Economic Affairs",Lindsay Robles,Director
510358,2021-06-29,Lindsay Robles,"Associate Director, Economic Affairs, Cannabis",1,Lindsay Robles,"Associate Director, Economic Affairs, Cannabis",Lindsay Robles,Director
522892,2022-01-14,Lindsay Robles,"Associate Director, Economic Affairs",1,Lindsay Robles,"Associate Director, Economic Affairs",Lindsay Robles,Director
609708,2024-06-06,Lindsay Robles,Director,1,Lindsay Robles,Director,Lindsay Robles,Director
613697,2024-08-13,Lindsay Robles,Director,1,Lindsay Robles,Director,Lindsay Robles,Director
378705,2016-05-03,Lindsay Rodger,"Program Manager, Species Conservation",1,Lindsay Rodger,"Program Manager, Species Conservation",Lindsay Rodger,"Program Manager, Species Conservation"
377651,2016-05-03,Lindsay Roger,National Manager,1,Lindsay Roger,National Manager,Lindsay Roger,National Manager
535793,2022-05-06,Lindsay Rogers,Nature Legacy Advisor,1,Lindsay Rogers,Nature Legacy Advisor,Lindsay Rogers,Nature Legacy Advisor
106109,2009-04-21,Lindsay Scully,Senior Policy Advisor,1,Lindsay Scully,Senior Policy Advisor,Lindsay Scully,Director of Policy
108054,2009-05-13,Lindsay Scully,Director of Policy,1,Lindsay Scully,Director of Policy,Lindsay Scully,Director of Policy
129484,2009-10-21,Lindsay Scully,Director of Policy,1,Lindsay Scully,Director of Policy,Lindsay Scully,Director of Policy
592542,2024-02-07,Lindsay Smith,Acting Director,1,Lindsay Smith,Acting Director,Lindsay Smith,Director
608561,2024-05-10,Lindsay Smith,"Director, Space, Marine and Defence",1,Lindsay Smith,"Director, Space, Marine and Defence",Lindsay Smith,Director
622029,2024-10-10,Lindsay Smith,Director,1,Lindsay Smith,Director,Lindsay Smith,Director
636693,2025-06-10,Lindsay Smith,Director,1,Lindsay Smith,Director,Lindsay Smith,Director
429767,2018-06-21,Lindsay Wild,"Director, Regulatory Reviews",1,Lindsay Wild,"Director, Regulatory Reviews",Lindsay Wild,"Director, Regulatory Reviews"
386774,2016-11-01,Lindsey Hunter,Policy Advisor,1,Lindsey Hunter,Policy Advisor,Lindsey Hunter,Director of Operations
429153,2018-05-07,Lindsey Hunter,Ontario Regional Desk,1,Lindsey Hunter,Ontario Regional Desk,Lindsey Hunter,Director of Operations
473622,2020-04-23,Lindsey Hunter,Director of Operations,1,Lindsey Hunter,Director of Operations,Lindsey Hunter,Director of Operations
566724,2023-05-16,Lindsey Mathyssen,Member of Parliament,1,Lindsey Mathyssen,Member of Parliament,Lindsay Mathyssen,Member of Parliament
537032,2022-04-06,Lindsey Noad,"Director General, Transformation",1,Lindsey Noad,"Director General, Transformation",Lindsey Noad,"Director General, Transformation"
271629,2013-04-10,Lindsey Park,Special Assistant,1,Lindsey Park,Special Assistant,Lindsey Park,Special Assistant
273582,2013-04-15,Lindsey Park,Special Assistant,1,Lindsey Park,Special Assistant,Lindsey Park,Special Assistant
633377,2025-02-24,Lindsey Ristimaki,Program Support,1,Lindsey Ristimaki,Program Support,Lindsey Ristimaki,Program Support
106438,2009-05-14,Lindsey Scully,Director of Policy,1,Lindsey Scully,Director of Policy,Lindsey Scully,Director of Policy
109521,2009-05-19,Lindsey Scully,Director of Policy,1,Lindsey Scully,Director of Policy,Lindsey Scully,Director of Policy
107875,2009-06-02,Lindsey Scully,Director of Policy,1,Lindsey Scully,Director of Policy,Lindsey Scully,Director of Policy
118018,2009-07-15,Lindsey Scully,Director of Policy,1,Lindsey Scully,Director of Policy,Lindsey Scully,Director of Policy
125116,2009-09-16,Lindsey Scully,Director of Policy,1,Lindsey Scully,Director of Policy,Lindsey Scully,Director of Policy
128898,2009-10-20,Lindsey Scully,Senior Policy Director,1,Lindsey Scully,Senior Policy Director,Lindsey Scully,Director of Policy
148040,2010-04-28,Lindsey Scully,Director of Policy,1,Lindsey Scully,Director of Policy,Lindsey Scully,Director of Policy
128885,2009-10-20,LINDSEY SCULLY,Senior Director of Policy,1,Lindsey Scully,Senior Director of Policy,Lindsey Scully,Director of Policy
604620,2024-04-29,Lindsey Solmundson,Environmental Leadership Canada,1,Lindsey Solmundson,Environmental Leadership Canada,Lindsey Solmundson,Legislative Assistant
602609,2024-04-29,Lindsey Solmundson,Legislative Assistant,1,Lindsey Solmundson,Legislative Assistant,Lindsey Solmundson,Legislative Assistant
604432,2024-04-29,Lindsey Solmundson,Legislative Assistant,1,Lindsey Solmundson,Legislative Assistant,Lindsey Solmundson,Legislative Assistant
316013,2014-01-23,Lindy VanAmberg,Senior Policy Analyst,1,Lindy Vanamberg,Senior Policy Analyst,Lindy Vanamburg,Director General
626471,2024-11-07,Lindy VanAmberg,Director General,1,Lindy Vanamberg,Director General,Lindy Vanamburg,Director General
626490,2024-11-21,Lindy VanAmberg,Director General,1,Lindy Vanamberg,Director General,Lindy Vanamburg,Director General
589913,2023-12-13,lindy vanamburg,Executive Director,1,Lindy Vanamburg,Executive Director,Lindy Vanamburg,Director General
626711,2024-11-21,Lindy  VanAmburg,"Director General, Policy and Programs",1,Lindy Vanamburg,"Director General, Policy and Programs",Lindy Vanamburg,Director General
517295,2021-11-30,Lindy Van Amburg,Director of Policy,1,Lindy Van Amburg,Director of Policy,Lindy Vanamburg,Director General
625395,2024-11-07,Lindy Van Amburg,Director General,1,Lindy Van Amburg,Director General,Lindy Vanamburg,Director General
321981,2014-03-19,Lindy VanAmburg,Senior Policy Analyst,1,Lindy Vanamburg,Senior Policy Analyst,Lindy Vanamburg,Director General
514869,2021-10-04,Lindy VanAmburg,Director,1,Lindy Vanamburg,Director,Lindy Vanamburg,Director General
552260,2022-11-28,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
610467,2024-06-20,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
622122,2024-10-10,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
628893,2024-12-05,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
629519,2024-12-05,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
629522,2024-12-18,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
628911,2024-12-19,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
631040,2025-01-06,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
633368,2025-02-13,Lindy VanAmburg,Director General,1,Lindy Vanamburg,Director General,Lindy Vanamburg,Director General
499300,2021-02-26,Line Chabot,"Deputy Director, International Trade",1,Line Chabot,"Deputy Director, International Trade",Line Chabot,"Deputy Director, International Trade"
431812,2018-07-23,Line Dezainde,Program Officer,1,Line Dezainde,Program Officer,Line Dezainde,Program Officer
525866,2022-02-07,Line  Geerts,Executive Assistant,1,Line Geerts,Executive Assistant,Line Geerts,Executive Assistant to the Deputy Minister
443069,2018-12-04,Line Geerts,Executive Assistant to the Deputy Minister,1,Line Geerts,Executive Assistant to the Deputy Minister,Line Geerts,Executive Assistant to the Deputy Minister
443913,2018-12-04,Line Geerts,Executive Assistant to the Deputy Minister,1,Line Geerts,Executive Assistant to the Deputy Minister,Line Geerts,Executive Assistant to the Deputy Minister
457384,2019-06-04,Line Geerts,Executive Assistant to the Deputy Minister,1,Line Geerts,Executive Assistant to the Deputy Minister,Line Geerts,Executive Assistant to the Deputy Minister
457385,2019-06-04,Line Geerts,Executive Assistant to the Deputy Minister,1,Line Geerts,Executive Assistant to the Deputy Minister,Line Geerts,Executive Assistant to the Deputy Minister
458718,2019-07-24,Line Geerts,Assistant to the Deputy Minister,1,Line Geerts,Assistant to the Deputy Minister,Line Geerts,Executive Assistant to the Deputy Minister
485192,2020-05-12,Line Geerts,"Executive Assistant to the Deputy Minister, Infrastructure and Communities",1,Line Geerts,"Executive Assistant to the Deputy Minister, Infrastructure and Communities",Line Geerts,Executive Assistant to the Deputy Minister
525601,2022-02-07,Line Geerts,Executive Assistant,1,Line Geerts,Executive Assistant,Line Geerts,Executive Assistant to the Deputy Minister
78675,2008-08-07,Line Gravel,Clerk,1,Line Gravel,Clerk,Line Gravel,Clerk
163088,2010-12-15,Ling Wang,"Acting Chief, Financial Institutions",1,Ling Wang,"Acting Chief, Financial Institutions",Ling Wang,"Chief, Consumer Issues"
181664,2011-08-17,Ling Wang,"Acting Chief, Financial Institutions Divisions",1,Ling Wang,"Acting Chief, Financial Institutions Divisions",Ling Wang,"Chief, Consumer Issues"
213867,2012-03-09,Ling Wang,"Chief, Consumer Issues",1,Ling Wang,"Chief, Consumer Issues",Ling Wang,"Chief, Consumer Issues"
242130,2012-09-28,Ling Wang,"Chief, Consumer Issues",1,Ling Wang,"Chief, Consumer Issues",Ling Wang,"Chief, Consumer Issues"
315029,2014-02-07,Ling Wang,"Chief, Consumer Issues",1,Ling Wang,"Chief, Consumer Issues",Ling Wang,"Chief, Consumer Issues"
476744,2020-06-08,Ling Wang,"Director, Corporate Finance and Asset Management",1,Ling Wang,"Director, Corporate Finance and Asset Management",Ling Wang,"Chief, Consumer Issues"
514880,2021-10-21,Ling Wang,"Senior Director, Financial Programs and Policy",1,Ling Wang,"Senior Director, Financial Programs and Policy",Ling Wang,"Chief, Consumer Issues"
444126,2019-01-18,Linsey Hollett,Director,1,Linsey Hollett,Director,Linsey Hollett,Assistant Deputy Minister
448380,2019-03-20,Linsey Hollett,"Associate Director, Health Product Compliance and Risk",1,Linsey Hollett,"Associate Director, Health Product Compliance and Risk",Linsey Hollett,Assistant Deputy Minister
448381,2019-03-20,Linsey Hollett,"Associate Director, Health Product Compliance and Risk",1,Linsey Hollett,"Associate Director, Health Product Compliance and Risk",Linsey Hollett,Assistant Deputy Minister
461865,2019-11-20,Linsey Hollett,Acting Director General,1,Linsey Hollett,Acting Director General,Linsey Hollett,Assistant Deputy Minister
461876,2019-11-20,Linsey Hollett,Acting Director General,1,Linsey Hollett,Acting Director General,Linsey Hollett,Assistant Deputy Minister
462893,2019-12-20,Linsey Hollett,Acting Director,1,Linsey Hollett,Acting Director,Linsey Hollett,Assistant Deputy Minister
468954,2020-03-19,Linsey Hollett,Director,1,Linsey Hollett,Director,Linsey Hollett,Assistant Deputy Minister
472383,2020-05-11,Linsey Hollett,Director,1,Linsey Hollett,Director,Linsey Hollett,Assistant Deputy Minister
483060,2020-09-23,Linsey Hollett,Director General,1,Linsey Hollett,Director General,Linsey Hollett,Assistant Deputy Minister
495297,2021-02-08,Linsey Hollett,Director General,1,Linsey Hollett,Director General,Linsey Hollett,Assistant Deputy Minister
494658,2021-02-09,Linsey Hollett,Director General,1,Linsey Hollett,Director General,Linsey Hollett,Assistant Deputy Minister
509203,2021-02-09,Linsey Hollett,Director General,1,Linsey Hollett,Director General,Linsey Hollett,Assistant Deputy Minister
513708,2021-08-17,Linsey Hollett,"Director General, Health Product Compliance",1,Linsey Hollett,"Director General, Health Product Compliance",Linsey Hollett,Assistant Deputy Minister
527034,2022-03-24,Linsey Hollett,Director General,1,Linsey Hollett,Director General,Linsey Hollett,Assistant Deputy Minister
562720,2023-03-10,Linsey Hollett,Acting Assistant Deputy Minister,1,Linsey Hollett,Acting Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
572666,2023-06-26,Linsey Hollett,"Assistant Deputy Minister, Drug Shortages Task Force",1,Linsey Hollett,"Assistant Deputy Minister, Drug Shortages Task Force",Linsey Hollett,Assistant Deputy Minister
573642,2023-07-12,Linsey Hollett,Acting Assistant Deputy Minister,1,Linsey Hollett,Acting Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
576324,2023-08-01,Linsey Hollett,Assistant Deputy Minister,1,Linsey Hollett,Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
609305,2024-06-13,Linsey Hollett,Assistant Deputy Minister,1,Linsey Hollett,Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
616482,2024-10-08,Linsey Hollett,Assistant Deputy Minister,1,Linsey Hollett,Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
624881,2024-11-12,Linsey Hollett,Assistant Deputy Minister,1,Linsey Hollett,Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
629326,2024-12-09,Linsey Hollett,Assistant Deputy Minister,1,Linsey Hollett,Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
632520,2025-02-05,Linsey Hollett,Acting Assistant Deputy Minister,1,Linsey Hollett,Acting Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
635210,2025-03-19,Linsey Hollett,Assistant Deputy Minister,1,Linsey Hollett,Assistant Deputy Minister,Linsey Hollett,Assistant Deputy Minister
140414,2009-10-27,Linton Taylor,Special Assistant,1,Linton Taylor,Special Assistant,Linton Taylor,Director of Case Management
188456,2011-09-27,Linton Taylor,Special Assistant,1,Linton Taylor,Special Assistant,Linton Taylor,Director of Case Management
213327,2012-02-09,Linton Taylor,Special Assistant,1,Linton Taylor,Special Assistant,Linton Taylor,Director of Case Management
222508,2012-04-16,Linton Taylor,Policy Advisor,1,Linton Taylor,Policy Advisor,Linton Taylor,Director of Case Management
241278,2012-09-19,Linton Taylor,Senior Advisor,1,Linton Taylor,Senior Advisor,Linton Taylor,Director of Case Management
255490,2012-09-19,Linton Taylor,Senior Advisor,1,Linton Taylor,Senior Advisor,Linton Taylor,Director of Case Management
260229,2012-09-19,Linton Taylor,Senior Advisor,1,Linton Taylor,Senior Advisor,Linton Taylor,Director of Case Management
244515,2012-10-02,Linton Taylor,Senior Advisor,1,Linton Taylor,Senior Advisor,Linton Taylor,Director of Case Management
252629,2012-11-13,Linton Taylor,Senior Advisor,1,Linton Taylor,Senior Advisor,Linton Taylor,Director of Case Management
287789,2013-07-24,Linton Taylor,Senior Policy Advisor,1,Linton Taylor,Senior Policy Advisor,Linton Taylor,Director of Case Management
289589,2013-08-19,Linton Taylor,Director of Case Management,1,Linton Taylor,Director of Case Management,Linton Taylor,Director of Case Management
290795,2013-08-21,Linton Taylor,Case Manager,1,Linton Taylor,Case Manager,Linton Taylor,Director of Case Management
290814,2013-08-21,Linton Taylor,Policy Advisor,1,Linton Taylor,Policy Advisor,Linton Taylor,Director of Case Management
296177,2013-09-23,Linton Taylor,"Director, Case Files",1,Linton Taylor,"Director, Case Files",Linton Taylor,Director of Case Management
297829,2013-10-03,Linton Taylor,"Director, Case Files",1,Linton Taylor,"Director, Case Files",Linton Taylor,Director of Case Management
302954,2013-10-17,Linton Taylor,Director of Case Files,1,Linton Taylor,Director of Case Files,Linton Taylor,Director of Case Management
318974,2014-02-12,Linton Taylor,Director of Case Management,1,Linton Taylor,Director of Case Management,Linton Taylor,Director of Case Management
319263,2014-02-27,Linton Taylor,Director of Case Management,1,Linton Taylor,Director of Case Management,Linton Taylor,Director of Case Management
321964,2014-03-27,Linton Taylor,Director of Case Management,1,Linton Taylor,Director of Case Management,Linton Taylor,Director of Case Management
