comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
632640,2025-02-26,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
632641,2025-02-26,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
634498,2025-03-03,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
632314,2025-03-03,Tim Logan,Senior Advisor,1,Tim Logan,Senior Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
632450,2025-03-07,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
633895,2025-03-17,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
635104,2025-03-17,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
637025,2025-05-23,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
636144,2025-05-26,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
636469,2025-06-04,Tim Logan,Senior Advisor,1,Tim Logan,Senior Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
636808,2025-06-05,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
637168,2025-06-13,Tim Logan,Policy Advisor,1,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor,Tim Logan,Policy Advisor
508294,2021-05-25,Tim Loius,Member of Parliament,1,Tim Loius,Member of Parliament,Tim Loius,Member of Parliament,Tim Louis,Member of Parliament
600144,2024-03-18,Tim  Louis ,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
462315,2019-12-19,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
463936,2020-01-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
466186,2020-02-04,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
467809,2020-02-04,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
469293,2020-02-04,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
467821,2020-02-07,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
468071,2020-02-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
468099,2020-02-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
466633,2020-02-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
468084,2020-02-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
468760,2020-03-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
468816,2020-03-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
469372,2020-03-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
471717,2020-03-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
468869,2020-03-12,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
470497,2020-03-12,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
472227,2020-05-01,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
481190,2020-05-04,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
474219,2020-05-15,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
475285,2020-05-28,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
475292,2020-05-28,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
475932,2020-05-28,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
474837,2020-05-29,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
478877,2020-06-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
476369,2020-06-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
478903,2020-07-20,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
482178,2020-08-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
488298,2020-11-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
489195,2020-11-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
487286,2020-11-03,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
488746,2020-11-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
490359,2020-11-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
490558,2020-11-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
491811,2020-11-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
491812,2020-11-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
495932,2021-01-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
499699,2021-02-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
497954,2021-02-04,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
496949,2021-02-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
499494,2021-02-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
496618,2021-02-19,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
502726,2021-03-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
497244,2021-03-03,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
503064,2021-04-16,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
504405,2021-04-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
503271,2021-04-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
503331,2021-04-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
505420,2021-04-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
505422,2021-04-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
505432,2021-04-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
505822,2021-04-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
504520,2021-04-29,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
505799,2021-04-29,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
507971,2021-05-14,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
508999,2021-05-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
507306,2021-05-20,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
509678,2021-06-01,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
511713,2021-06-03,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
514189,2021-08-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
516630,2021-11-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
517620,2021-12-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
519856,2021-12-07,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
519386,2021-12-13,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520304,2021-12-16,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520007,2021-12-20,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
523585,2022-01-13,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520260,2022-01-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520424,2022-01-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520444,2022-01-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522349,2022-01-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520388,2022-01-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
521964,2022-01-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522000,2022-01-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522090,2022-01-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522777,2022-01-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522219,2022-01-19,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522221,2022-01-20,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520559,2022-01-21,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522589,2022-01-24,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
520618,2022-01-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
521445,2022-01-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522250,2022-01-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
522874,2022-01-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
525475,2022-02-08,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
523286,2022-02-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
525412,2022-02-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
526655,2022-02-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
524533,2022-02-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
524821,2022-03-01,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
525218,2022-03-08,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
527308,2022-03-08,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
524616,2022-03-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
524948,2022-03-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
527676,2022-03-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
528256,2022-03-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
528604,2022-03-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
532357,2022-03-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
525203,2022-03-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
526956,2022-03-22,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
527520,2022-03-22,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
528300,2022-03-22,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
528316,2022-03-22,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
530688,2022-04-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
531574,2022-04-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
530692,2022-04-07,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
532521,2022-04-07,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
530122,2022-04-14,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
544469,2022-04-27,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
530839,2022-05-03,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
530637,2022-05-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
532725,2022-05-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
534689,2022-05-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
534155,2022-05-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
535113,2022-05-10,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
531311,2022-05-12,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
534786,2022-05-12,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
535144,2022-05-12,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
532569,2022-05-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
532612,2022-05-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
535101,2022-05-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
535456,2022-05-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
532762,2022-05-19,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
534889,2022-05-19,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
533278,2022-06-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
535927,2022-06-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
537078,2022-06-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
537076,2022-06-07,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
533636,2022-06-08,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
536479,2022-06-08,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
544471,2022-07-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
544474,2022-07-19,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
539781,2022-08-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
545572,2022-08-23,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
543051,2022-09-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
544480,2022-09-28,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
542442,2022-09-29,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
544346,2022-09-29,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
546922,2022-10-05,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
542795,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
543215,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
543527,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
543798,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
545447,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
545456,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
546418,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
547943,2022-10-06,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
544502,2022-10-12,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
544625,2022-10-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
547612,2022-10-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
546530,2022-10-25,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
545581,2022-11-07,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
550644,2022-11-14,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
548774,2022-11-15,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
548785,2022-11-15,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
551738,2022-11-16,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
550171,2022-11-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
550574,2022-11-22,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
550911,2022-12-01,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
555277,2023-01-13,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
561107,2023-03-17,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
565237,2023-04-18,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
567363,2023-05-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
567381,2023-05-02,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
567005,2023-05-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
567710,2023-05-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
567722,2023-05-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
568329,2023-05-09,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
570234,2023-05-16,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
574246,2023-07-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
576744,2023-08-15,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
578584,2023-09-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
579048,2023-09-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
579369,2023-09-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
581654,2023-09-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
577421,2023-09-28,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
603733,2023-09-28,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
606001,2023-09-28,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
582503,2023-10-11,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
582852,2023-10-26,Tim Louis,Member of Parliament,1,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament,Tim Louis,Member of Parliament
