comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1
165916,2011-01-25,Gerard McDonald,Deputy Minister,1,Gerard Mcdonald
167067,2011-02-24,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
167344,2011-02-24,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
168111,2011-02-24,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
167170,2011-02-25,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
169627,2011-03-22,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
169628,2011-03-22,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
171962,2011-04-13,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
173265,2011-05-11,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
175460,2011-06-01,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
175488,2011-06-23,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
180420,2011-07-06,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
185452,2011-08-24,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
185471,2011-08-25,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
185494,2011-08-25,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
188882,2011-09-09,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
192355,2011-10-17,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
194938,2011-10-17,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
197392,2011-11-08,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
197133,2011-11-09,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
206848,2012-01-11,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
206949,2012-01-11,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
222583,2012-02-09,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
212465,2012-02-13,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
211328,2012-02-22,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
210408,2012-02-29,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
210550,2012-02-29,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
212265,2012-02-29,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
217489,2012-03-07,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
215515,2012-03-08,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
216011,2012-04-03,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
223544,2012-04-03,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
223487,2012-04-05,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
223357,2012-04-13,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
222693,2012-04-16,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
224047,2012-05-15,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
227202,2012-05-17,Gerard McDonald,"Assistant Deputy Minister, Safety",1,Gerard Mcdonald
230210,2012-06-07,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
228229,2012-06-12,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
233836,2012-07-24,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
233887,2012-07-24,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
236431,2012-08-09,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
237053,2012-08-24,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
250293,2012-11-19,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
252790,2012-12-05,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
252329,2012-12-17,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
254070,2012-12-17,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
252430,2012-12-20,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
255409,2012-12-20,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
253970,2012-12-20,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
257109,2013-01-08,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
257629,2013-01-11,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
259414,2013-01-31,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
262758,2013-02-05,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
262369,2013-02-05,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
258069,2013-02-08,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
259574,2013-02-14,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
264173,2013-02-21,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
263779,2013-03-07,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
265629,2013-03-20,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
269353,2013-03-21,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
273562,2013-04-04,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
272291,2013-04-08,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
271133,2013-04-22,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
273020,2013-04-22,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
271429,2013-04-30,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
272729,2013-05-10,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
274491,2013-05-14,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
276269,2013-05-14,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
276469,2013-05-14,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
274189,2013-05-15,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
277203,2013-05-15,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
276470,2013-05-15,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
279953,2013-06-12,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
286334,2013-07-19,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
284055,2013-07-25,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
295731,2013-09-13,Gerard McDonald,"Assistant Deputy Minister, Safety",1,Gerard Mcdonald
296054,2013-09-13,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
298209,2013-10-02,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
301432,2013-10-03,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
301958,2013-10-08,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
309692,2013-11-20,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
313122,2013-12-04,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
313128,2013-12-04,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
312670,2013-12-10,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
312669,2013-12-11,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
313169,2013-12-19,Gerard McDonald,Assistant Deputy Minister,1,Gerard Mcdonald
313069,2013-12-19,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
313097,2014-01-04,Gerard McDonald,"Assistant Deputy Minister, Safety and Security",1,Gerard Mcdonald
301433,2013-10-03,GERARD McDONALD,Assistant Deputy Minister,1,Gerard Mcdonald
240292,2012-09-25,GERARD MCDONALD,Assistant Deputy Minister,1,Gerard Mcdonald
274749,2013-05-15,GERARD MCDONALD,Assistant Deputy Minister,1,Gerard Mcdonald
541906,2022-08-01,Gerard 	  Peets,Assistant Deputy Minister,1,Gerard Peets
515929,2021-10-29,Gerard  Peets,Assistant Deputy Minister,1,Gerard Peets
573142,2023-06-16,Gerard  Peets,Assistant Deputy Minister,1,Gerard Peets
624911,2024-11-18,Gerard  Peets,Assistant Deputy Minister,1,Gerard Peets
629490,2024-12-06,Gerard  Peets,Assistant Deputy Minister,1,Gerard Peets
637042,2025-05-30,Gerard  Peets,Assistant Deputy Minister,1,Gerard Peets
192644,2011-11-04,Gerard Peets,Senior Director,1,Gerard Peets
192645,2011-11-04,Gerard Peets,Senior Director,1,Gerard Peets
280591,2013-06-07,Gerard Peets,Director General,1,Gerard Peets
289677,2013-08-29,Gerard Peets,Director General,1,Gerard Peets
296212,2013-09-04,Gerard Peets,Director General,1,Gerard Peets
310113,2013-11-15,Gerard Peets,Manufacturing and Life Sciences Branch,1,Gerard Peets
328451,2014-05-20,Gerard Peets,Director General,1,Gerard Peets
333570,2014-08-19,Gerard Peets,Director General,1,Gerard Peets
333631,2014-08-19,Gerard Peets,"Director General, Manufacturing and Life Sciences",1,Gerard Peets
335957,2014-09-25,Gerard Peets,Director General,1,Gerard Peets
338638,2014-10-20,Gerard Peets,Director General,1,Gerard Peets
339790,2014-11-20,Gerard Peets,Director General,1,Gerard Peets
350728,2015-03-12,Gerard Peets,Director General,1,Gerard Peets
351044,2015-03-12,Gerard Peets,Director General,1,Gerard Peets
350971,2015-03-12,Gerard Peets,"Director General, Manufacturing and Life Sciences",1,Gerard Peets
357801,2015-06-29,Gerard Peets,Director General,1,Gerard Peets
359909,2015-07-29,Gerard Peets,Director General,1,Gerard Peets
360019,2015-07-31,Gerard Peets,Director General,1,Gerard Peets
373474,2016-03-23,Gerard Peets,Director General,1,Gerard Peets
380686,2016-06-10,Gerard Peets,Director General,1,Gerard Peets
380884,2016-06-14,Gerard Peets,"Director General, Manufacturing and Life Sciences",1,Gerard Peets
382828,2016-08-02,Gerard Peets,Director General,1,Gerard Peets
383107,2016-08-16,Gerard Peets,Acting Assistant Deputy Minister | Director General,1,Gerard Peets
383693,2016-08-16,Gerard Peets,Acting Assistant Deputy Minister | Director General,1,Gerard Peets
383754,2016-08-25,Gerard Peets,Director General,1,Gerard Peets
383792,2016-08-25,Gerard Peets,Director General,1,Gerard Peets
384875,2016-09-02,Gerard Peets,Director General,1,Gerard Peets
391880,2016-09-23,Gerard Peets,Director General,1,Gerard Peets
384714,2016-09-27,Gerard Peets,Director General,1,Gerard Peets
386447,2016-09-29,Gerard Peets,Director General,1,Gerard Peets
388746,2016-10-14,Gerard Peets,Director General,1,Gerard Peets
388141,2016-10-20,Gerard Peets,"Director General, Manufacturing and Life Science Branch",1,Gerard Peets
440498,2016-11-24,Gerard Peets,Director General,1,Gerard Peets
392052,2016-12-19,Gerard Peets,Director General,1,Gerard Peets
392357,2016-12-19,Gerard Peets,Director General,1,Gerard Peets
396315,2017-02-03,Gerard Peets,"Directorate, Life Science Industries",1,Gerard Peets
396542,2017-02-24,Gerard Peets,"Director General, Smart Cities Challenge Directorate",1,Gerard Peets
402987,2017-05-04,Gerard Peets,Director General,1,Gerard Peets
403779,2017-05-05,Gerard Peets,Director General,1,Gerard Peets
403788,2017-05-18,Gerard Peets,Director General,1,Gerard Peets
406435,2017-07-04,Gerard Peets,"Director General, Smart Cities Challenge",1,Gerard Peets
417980,2017-12-07,Gerard Peets,"Directorate, Smart Cities",1,Gerard Peets
430478,2018-06-22,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
434638,2018-09-18,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
438894,2018-10-23,Gerard Peets,"Assistant Deputy Minister, Smart Cities",1,Gerard Peets
439400,2018-10-30,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
442232,2018-11-16,Gerard Peets,"Assistant Deputy Minister, Policy and Results",1,Gerard Peets
441069,2018-11-20,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
441037,2018-12-04,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
443069,2018-12-04,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
443913,2018-12-04,Gerard Peets,"Assistant Deputy Minister, Policy and Result Branch",1,Gerard Peets
444132,2019-01-09,Gerard Peets,"Assistant Deputy Minister, Policy and Results",1,Gerard Peets
445545,2019-01-11,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
445175,2019-01-17,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
445143,2019-01-23,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
445385,2019-01-30,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
447365,2019-02-05,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
444706,2019-02-06,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
444718,2019-02-06,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
444720,2019-02-06,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
452510,2019-04-29,Gerard Peets,"Assistant Deputy Minister, Infrastructure Canada",1,Gerard Peets
456172,2019-05-15,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
455922,2019-05-23,Gerard Peets,"Assistant Deputy Minister, Infrastructure Canada",1,Gerard Peets
457384,2019-06-04,Gerard Peets,Associate Deputy Minister,1,Gerard Peets
457385,2019-06-04,Gerard Peets,Associate Deputy Minister,1,Gerard Peets
457541,2019-06-06,Gerard Peets,Associate Deputy Minister,1,Gerard Peets
457543,2019-06-06,Gerard Peets,Associate Deputy Minister,1,Gerard Peets
457777,2019-06-11,Gerard Peets,"Assistant Deputy Minister, Policy and Results",1,Gerard Peets
459463,2019-09-04,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
460765,2019-10-07,Gerard Peets,"Assistant Deputy Minister, Infrastructure Canada",1,Gerard Peets
460564,2019-10-31,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
461476,2019-11-04,Gerard Peets,"Assistant Deputy Minister, INFC",1,Gerard Peets
461472,2019-11-07,Gerard Peets,"Assistant Deputy Minister, INFC",1,Gerard Peets
462522,2019-12-09,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
464173,2020-01-14,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
467007,2020-02-07,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
468693,2020-02-19,Gerard Peets,"Assistant Deputy Minister, Infrastructure Canada",1,Gerard Peets
467119,2020-02-25,Gerard Peets,"Assistant Deputy Minister, Policy (Infrastructure)",1,Gerard Peets
470237,2020-03-17,Gerard Peets,"Assistant Deputy Minister, Policy (Infrastructure)",1,Gerard Peets
470292,2020-03-24,Gerard Peets,"Assistant Deputy Minister, Policy",1,Gerard Peets
470271,2020-03-27,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
473445,2020-03-31,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
470303,2020-03-31,Gerard Peets,"Assistant Deputy Minister, Policy",1,Gerard Peets
473813,2020-04-08,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
471300,2020-04-08,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
471301,2020-04-08,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
473817,2020-04-17,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
473823,2020-04-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
473624,2020-04-27,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
472598,2020-04-28,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
473393,2020-04-30,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
475294,2020-05-01,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
475296,2020-05-05,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
475908,2020-05-05,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
474955,2020-05-05,Gerard Peets,"Assistant Deputy Minister, Policy",1,Gerard Peets
474967,2020-05-12,Gerard Peets,"Assistant Deputy Minister, Policy",1,Gerard Peets
477947,2020-06-19,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
477588,2020-06-20,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
478348,2020-06-29,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
479840,2020-07-09,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
479494,2020-07-27,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
479652,2020-07-27,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
480422,2020-07-27,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
479654,2020-07-27,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
484670,2020-09-28,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
486140,2020-10-23,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
488531,2020-10-26,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
490752,2020-11-06,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
488786,2020-11-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
490248,2020-11-27,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
496254,2021-02-08,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
496728,2021-02-12,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
496725,2021-02-12,Gerard Peets,"Assistant Deputy Minister, Policy and Research",1,Gerard Peets
496255,2021-02-16,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
496764,2021-02-19,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
499404,2021-03-15,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
503218,2021-04-23,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
506266,2021-05-14,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
509280,2021-05-17,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
509281,2021-05-18,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
508683,2021-05-31,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
539269,2021-06-09,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
510440,2021-06-11,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
509818,2021-06-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
510364,2021-06-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
510675,2021-06-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
510833,2021-06-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
511263,2021-06-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
511297,2021-06-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
509417,2021-06-25,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
514195,2021-08-12,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
515327,2021-10-29,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
515818,2021-10-29,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
516054,2021-10-29,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
519642,2022-01-13,Gerard Peets,"Assistant Deputy Minister, Policy",1,Gerard Peets
521937,2022-01-21,Gerard Peets,"Assistant Deputy Minister, Policy and Results",1,Gerard Peets
521182,2022-01-25,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
524929,2022-02-25,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
539309,2022-05-09,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
536113,2022-06-14,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
536875,2022-06-22,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
538435,2022-06-22,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
538781,2022-06-22,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
557542,2022-06-22,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
537378,2022-06-29,Gerard Peets,"Assistant Deputy Minister, Policy",1,Gerard Peets
538207,2022-07-15,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
540976,2022-09-09,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
541577,2022-09-09,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
541573,2022-09-09,Gerard Peets,"Assistant Deputy Minister, Policy and Results Branch",1,Gerard Peets
546793,2022-10-06,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
545330,2022-10-18,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
544980,2022-10-20,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
554955,2023-01-30,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
566405,2023-01-31,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
569750,2023-05-02,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
570062,2023-05-02,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
568065,2023-05-18,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
570952,2023-06-06,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
572783,2023-06-13,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
572300,2023-06-16,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
573657,2023-07-26,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
574073,2023-07-26,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
576947,2023-08-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
577253,2023-09-20,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
578420,2023-09-21,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
579487,2023-09-26,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
579677,2023-09-26,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
581717,2023-10-05,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
582199,2023-10-18,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
583294,2023-10-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
583317,2023-10-24,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
581047,2023-11-02,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
583012,2023-11-02,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
585780,2023-11-16,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
589414,2023-12-13,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
589416,2023-12-18,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
590715,2023-12-19,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
593967,2024-01-11,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
633161,2025-03-05,Gerard Peets,Assistant Deputy Minister,1,Gerard Peets
460086,2019-09-17,"Gerard Peets,",Assistant Deputy Minister,1,Gerard Peets
384952,2016-09-28,GERARD PEETS,Director General,1,Gerard Peets
444994,2019-01-29,Gerard Peets Gerard Peets,Assistant Deputy Minister,1,Gerard Peets Gerard Peets
484936,2020-09-28,Gerard Petes,Assistant Deputy Minister,1,Gerard Petes
450263,2019-03-29,Gerett Rusnak,Senior Economic Advisor,1,Gerett Rusnak
327587,2014-06-03,Gerit Nieuwoudt,"Director of Policy, Minister of Employment and Social Development",1,Gerit Nieuwoudt
569909,2023-05-11,Germain Laigle,Senior Economic Advisor,1,Germain Laigle
597399,2024-02-13,Germain Laigle,Senior Economic Advisor,1,Germain Laigle
492082,2020-11-26,Gerold Soroka,Member of Parliament,1,Gerold Soroka
389929,2016-11-29,Gerraard Deltell,Member of Parliament,1,Gerraard Deltell
462156,2016-12-12,Gerrald Deltell,Member of Parliament,1,Gerrald Deltell
460939,2016-12-12,Gerrard Deltell,Member of Parliament,1,Gerrard Deltell
461875,2016-12-12,Gerrard Deltell,Member of Parliament,1,Gerrard Deltell
436397,2018-10-18,Gerrard Deltell,Member of Parliament,1,Gerrard Deltell
161947,2010-11-16,Gerrard Kennedy,Member of Parliament,1,Gerrard Kennedy
419921,2018-01-26,Gerrard Peets,Director General,1,Gerrard Peets
475291,2020-05-25,Gerrard Peets,Assistant Deputy Minister,1,Gerrard Peets
483565,2020-10-07,Gerrard Peets,Assistant Deputy Minister,1,Gerrard Peets
497196,2021-03-03,Gerrard Peets,Assistant Deputy Minister,1,Gerrard Peets
476794,2020-07-09,Gerri-Lynn Dolan,Policy Analyst,1,Gerri-lynn Dolan
270929,2013-04-08,Gerri Nieuwoudt,Director of Policy,1,Gerri Nieuwoudt
337132,2014-09-29,Gerrit Nienwoudt,Chief of Staff,1,Gerrit Nienwoudt
272031,2013-04-22,Gerrit Nierwoudt,Director of Policy,1,Gerrit Nierwoudt
296857,2013-09-27,Gerrit Nieuoudt,Director of Policy,1,Gerrit Nieuoudt
150327,2010-04-28,Gerrit Nieuwoudt,Policy Advisor,1,Gerrit Nieuwoudt
152049,2010-06-02,Gerrit Nieuwoudt,Policy Advisor,1,Gerrit Nieuwoudt
168433,2011-02-24,Gerrit Nieuwoudt,Policy Advisor,1,Gerrit Nieuwoudt
207516,2012-01-20,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
222650,2012-03-21,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
226990,2012-03-21,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
224907,2012-05-30,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
226209,2012-05-30,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
238189,2012-09-20,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
244515,2012-10-02,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
241609,2012-10-17,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
255590,2012-11-05,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
245776,2012-11-08,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
252629,2012-11-13,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
254344,2012-12-19,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
252431,2012-12-20,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
253890,2012-12-20,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
254372,2013-01-04,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
258410,2013-01-21,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
256189,2013-01-31,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
269503,2013-04-04,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
284350,2013-04-08,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
280289,2013-04-09,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
273090,2013-04-23,Gerrit Nieuwoudt,Director of Policy,1,Gerrit Nieuwoudt
