comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
498466,2021-02-22,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
497075,2021-02-22,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
497088,2021-02-22,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
499306,2021-02-22,Omar Alghabra,"Minister, Transportation",1,Omar Alghabra,"Minister, Transportation",Omar Alghabra,"Minister, Transport"
499789,2021-03-01,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
498712,2021-03-01,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
497635,2021-03-02,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
502447,2021-03-02,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
497897,2021-03-02,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
501461,2021-03-02,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
500102,2021-03-08,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
501232,2021-03-10,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
499905,2021-03-11,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
501835,2021-03-11,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
500153,2021-03-11,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
501903,2021-03-11,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
502705,2021-03-11,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
502307,2021-03-15,Omar Alghabra,"Minister, Transportation",1,Omar Alghabra,"Minister, Transportation",Omar Alghabra,"Minister, Transport"
499853,2021-03-16,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
501231,2021-03-16,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
502907,2021-03-16,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
500098,2021-03-23,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
500175,2021-03-25,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
502748,2021-03-25,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
502219,2021-03-29,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
503308,2021-03-29,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
500298,2021-03-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
501110,2021-03-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
501954,2021-03-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
501979,2021-03-31,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
501982,2021-03-31,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
502464,2021-03-31,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
506153,2021-04-02,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
504062,2021-04-06,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
505660,2021-04-06,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
503873,2021-04-08,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
503521,2021-04-12,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
504298,2021-04-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
504757,2021-04-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
504778,2021-04-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
504612,2021-04-16,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
504805,2021-04-22,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
504809,2021-04-27,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
505036,2021-04-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
505767,2021-04-29,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
503823,2021-04-29,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
509080,2021-05-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
505910,2021-05-08,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
509267,2021-05-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
506428,2021-05-20,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
507644,2021-05-27,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
509270,2021-05-27,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
506645,2021-06-02,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
510417,2021-06-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
510610,2021-06-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
511788,2021-06-22,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
509977,2021-06-23,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
509384,2021-06-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
509695,2021-06-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
512771,2021-07-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
510869,2021-07-14,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
511757,2021-07-16,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
512816,2021-07-27,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
512968,2021-07-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
512059,2021-08-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
514106,2021-08-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
515129,2021-10-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
518296,2021-11-03,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
518156,2021-11-10,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
518032,2021-11-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
516114,2021-11-22,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
516269,2021-11-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
517463,2021-11-24,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
516208,2021-11-26,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
519449,2021-12-01,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
519980,2021-12-02,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
519452,2021-12-10,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
518767,2021-12-16,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
519795,2022-01-05,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
519134,2022-01-06,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521168,2022-01-10,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
519265,2022-01-11,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
520478,2022-01-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521356,2022-01-14,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521662,2022-01-17,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
522577,2022-01-17,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
520915,2022-01-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
523003,2022-01-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
520396,2022-01-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
520419,2022-01-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521329,2022-01-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
522050,2022-01-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
523222,2022-01-27,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
520813,2022-01-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
520825,2022-01-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
520868,2022-01-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521257,2022-01-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521271,2022-01-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521630,2022-01-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
526072,2022-02-01,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521614,2022-02-02,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
524864,2022-02-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
524012,2022-02-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
525310,2022-02-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
525670,2022-02-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
526540,2022-02-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
524182,2022-02-08,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521714,2022-02-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
525237,2022-02-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
525312,2022-02-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
526020,2022-02-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
524458,2022-02-10,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
521998,2022-02-11,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
523361,2022-02-11,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
526758,2022-02-11,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
524149,2022-02-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
524485,2022-02-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
524576,2022-02-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
525600,2022-02-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
525610,2022-02-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
526546,2022-02-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
526589,2022-03-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
528777,2022-03-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
528916,2022-03-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
527907,2022-03-10,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
529333,2022-03-14,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
530197,2022-03-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
528290,2022-03-21,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
528196,2022-03-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
529474,2022-03-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
530567,2022-03-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
527378,2022-03-29,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
531070,2022-04-01,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
529858,2022-04-05,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
530080,2022-04-05,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
530248,2022-04-05,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
531260,2022-04-22,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
531667,2022-04-25,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
530859,2022-04-27,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
530431,2022-04-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
534798,2022-05-03,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
535462,2022-05-03,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
534003,2022-05-05,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
535187,2022-05-17,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
532561,2022-05-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
535339,2022-05-20,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
533396,2022-05-27,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
534355,2022-05-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
534696,2022-05-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
535314,2022-05-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
536420,2022-06-06,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
533701,2022-06-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
535841,2022-06-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
537156,2022-06-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
537160,2022-06-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
537161,2022-06-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
534523,2022-06-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
535988,2022-06-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
539409,2022-06-20,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
536242,2022-06-20,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
537162,2022-06-22,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
536777,2022-06-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
538367,2022-06-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
537633,2022-06-27,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
537167,2022-06-29,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
538378,2022-06-29,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
539193,2022-07-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
537631,2022-07-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
539859,2022-07-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
539382,2022-07-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
539758,2022-07-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
540087,2022-07-21,Omar Alghabra,"Minister, Transportation",1,Omar Alghabra,"Minister, Transportation",Omar Alghabra,"Minister, Transport"
539015,2022-07-29,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
539088,2022-07-29,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
540360,2022-07-29,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
541965,2022-08-02,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
540129,2022-08-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
541964,2022-08-04,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
541702,2022-08-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
541539,2022-08-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
540768,2022-09-02,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
543244,2022-09-22,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
542239,2022-09-23,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
546663,2022-10-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
546349,2022-10-12,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
545347,2022-10-13,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
545332,2022-10-18,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
544574,2022-10-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
544851,2022-10-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
545723,2022-10-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
546702,2022-10-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
547670,2022-10-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
547789,2022-10-19,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
546638,2022-10-25,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
546815,2022-10-26,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
544749,2022-10-26,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
546770,2022-10-26,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
546826,2022-10-26,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
547744,2022-10-28,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
552789,2022-10-31,Omar Alghabra,Member of Parliament,1,Omar Alghabra,Member of Parliament,Omar Alghabra,"Minister, Transport"
546506,2022-10-31,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
548878,2022-11-01,Omar Alghabra,Minister of Transport,1,Omar Alghabra,Minister of Transport,Omar Alghabra,"Minister, Transport"
545581,2022-11-07,Omar Alghabra,Minister,1,Omar Alghabra,Minister,Omar Alghabra,"Minister, Transport"
550007,2022-11-07,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
549183,2022-11-09,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
549942,2022-11-14,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
550134,2022-11-24,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
551807,2022-11-25,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
549377,2022-11-30,Omar Alghabra,"Minister, Transport",1,Omar Alghabra,"Minister, Transport",Omar Alghabra,"Minister, Transport"
